subject,theory,step,labelled,exemplar,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10
0,LaF,100,label,0,0.477611441319,0.714263131825,0.696653701017,0.877658485953,0.512824445037,0.59159215732,0.639090743547,0.702912010851,0.538196796077,0.519314303196,0.359180783414
0,LaF,100,label,1,0.376407487531,0.670967882084,0.598991409613,0.837553652551,0.506582980814,0.601687625518,0.595352445544,0.766769050993,0.576897628232,0.491405047942,0.43070441523
0,LaF,100,label,2,0.354524170652,0.670400621201,0.559003762421,0.800218154484,0.424280131204,0.70553164554,0.660467007409,0.744572864141,0.539923588542,0.527854443971,0.409164723706
0,LaF,100,label,3,0.487605271446,0.622813183478,0.693626666609,0.786741017625,0.359579137926,0.626336100482,0.70656374134,0.70111185784,0.50302185656,0.590497530281,0.361578195682
0,LaF,100,no_label,4,0.559236925858,0.631091024908,0.646622617257,0.818512150437,0.605549687397,0.338916732138,0.382077909246,0.511457373683,0.500774115338,0.59124129718,0.416357070914
0,LaF,100,no_label,5,0.567225093753,0.695651547789,0.687168357656,0.831608788268,0.544270877108,0.374076784995,0.420216871698,0.50019261448,0.504778877205,0.635012226972,0.341876211648
0,LaF,100,no_label,6,0.611974502934,0.691708497613,0.721636961533,0.868572695554,0.592045991265,0.388455679013,0.438927010686,0.526019230191,0.527786511642,0.57682058694,0.382220461288
0,LaF,100,no_label,7,0.582833869676,0.69975581958,0.628969512886,0.792885048283,0.528215079365,0.347167279675,0.422574780118,0.491203630763,0.464800498874,0.545276556588,0.416830164769
0,LaF,200,label,0,0.450810809567,0.744885129682,0.702441649611,0.89740659955,0.521493100695,0.658806021263,0.703666374513,0.769210595365,0.574815313664,0.56272276786,0.395511840981
0,LaF,200,label,1,0.350453203372,0.701974312683,0.593347854984,0.856501654781,0.508270497135,0.672922939306,0.662121231977,0.826941966361,0.614211478316,0.529727287807,0.478336241073
0,LaF,200,label,2,0.318150909798,0.69982539942,0.54306765873,0.821516675663,0.416378348029,0.778824122543,0.72414212867,0.819867844118,0.581002350948,0.567122432167,0.466780931109
0,LaF,200,label,3,0.454064745671,0.660480702577,0.693254583086,0.816102753269,0.359460790516,0.70146125354,0.763982277781,0.775343669276,0.539373972432,0.634866994407,0.40533727728
