subject,theory,step,labelled,exemplar,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10
0,LaF_ignore_missing,100,label,0,0.829159226903,0.475838172117,0.456475823747,0.148046620021,0.580738389926,0.673125395539,0.0593306991841,0.240161999856,0.598681487214,0.16582974015,0.688102490553
0,LaF_ignore_missing,100,label,1,0.82871201549,0.551829678842,0.719729282439,0.119366542433,0.260870607698,0.237846525773,0.0287649496716,0.176993668188,0.441753027302,0.251540062152,0.749435138992
0,LaF_ignore_missing,100,label,2,0.854309301787,0.711416948992,0.728757305967,0.101533615581,0.440302464854,0.44294365328,0.0260809123967,0.194342249874,0.514841218343,0.145663410421,0.77981382013
0,LaF_ignore_missing,100,label,3,0.908384479313,0.557516653851,0.57863505088,0.247534918191,0.173356770085,0.715992425943,0.0388793560658,0.112746192269,0.674063103126,0.177149561867,0.524177481537
0,LaF_ignore_missing,100,no_label,4,0.165675876874,0.292164215742,0.106628149198,0.593039149092,0.273355575084,0.338695723448,0.645328751649,0.331943241987,0.259510523572,0.330982021882,0.102310031349
0,LaF_ignore_missing,100,no_label,5,0.153261138805,0.394079005197,0.094289042914,0.734985200668,0.294315071196,0.412160895814,0.683197292457,0.401028400005,0.267256270558,0.208200970576,0.0682879595129
0,LaF_ignore_missing,100,no_label,6,0.0472237544864,0.562564341158,0.0855029192561,0.469011962641,0.769582468961,0.2673067012,0.782276793607,0.636974663634,0.123437455221,0.166687785444,0.170879418761
0,LaF_ignore_missing,100,no_label,7,0.0742037413854,0.435546858053,0.0407062494833,0.645242402534,0.730949277283,0.268708977999,0.804905829327,0.664647987749,0.137940839891,0.217712733411,0.113088975998
0,LaF_ignore_missing,200,label,0,0.828934314986,0.329567307654,0.381025258159,0.134407658701,0.663552973555,0.818252371455,0.042606729402,0.185351796515,0.633430416064,0.319843963851,0.675007535582
0,LaF_ignore_missing,200,label,1,0.814875657807,0.454605512651,0.752006597104,0.109366443399,0.224865282527,0.202421953852,0.0238598314469,0.129837114362,0.35228724084,0.547269888925,0.757316974182
0,LaF_ignore_missing,200,label,2,0.766870579824,0.775825578031,0.740157428896,0.0855258743311,0.399561023617,0.566262895791,0.0225010245897,0.114820876863,0.451516701276,0.248141581461,0.748074504547
0,LaF_ignore_missing,200,label,3,0.895484180403,0.578271917614,0.567720085753,0.243091728724,0.181195758546,0.839695894196,0.0319499145123,0.0747945449466,0.678105428019,0.302133811174,0.468034337863
0,LaF_ignore_missing,200,no_label,4,0.160146681367,0.24993497984,0.0872284042934,0.456871305875,0.244541119515,0.314259782361,0.619696659045,0.260477247041,0.234103738272,0.504193106967,0.0930981358991
0,LaF_ignore_missing,200,no_label,5,0.146593446741,0.490269620978,0.0727491527761,0.720238434726,0.235190555118,0.477330696351,0.63018289551,0.348415113816,0.249704773494,0.272065958593,0.0503643833999
0,LaF_ignore_missing,200,no_label,6,0.0338684387382,0.711692074266,0.0636120327621,0.296244346372,0.714237975251,0.307836097237,0.794896630784,0.519683909582,0.101450031613,0.206228538479,0.133963995528
0,LaF_ignore_missing,200,no_label,7,0.121711270087,0.350049380127,0.0267518858472,0.656806126624,0.734832996699,0.279754601469,0.744219234179,0.697420028392,0.147010283748,0.374797444807,0.0998406271617
0,LaF_ignore_missing,300,label,0,0.776692605358,0.348358360476,0.394142842884,0.0766414938823,0.680611187532,0.847005417128,0.0319993314071,0.130431152073,0.648663164848,0.34384106479,0.604276479507
0,LaF_ignore_missing,300,label,1,0.776845255058,0.484824961855,0.771968189184,0.0619782260372,0.237602058663,0.230638125468,0.0192402129868,0.0953515336901,0.362865216541,0.583552932728,0.689214567814
0,LaF_ignore_missing,300,label,2,0.668993664526,0.809664509022,0.771351124047,0.0459577205545,0.412947082525,0.626317440706,0.0180466722603,0.0703139011096,0.473664655381,0.253438611483,0.697357789482
0,LaF_ignore_missing,300,label,3,0.866171491379,0.629013682863,0.610383860221,0.143995546303,0.193818862519,0.86335706539,0.024764442287,0.050976779079,0.698161381602,0.330219612804,0.328782208841
0,LaF_ignore_missing,300,no_label,4,0.143050735247,0.257010830628,0.0683159650856,0.350594639094,0.247268972299,0.331600759783,0.59724478185,0.214348015977,0.22612068678,0.532066815876,0.05947735381
0,LaF_ignore_missing,300,no_label,5,0.130144564103,0.512236504936,0.0570755584671,0.709702195887,0.224523578443,0.479888387468,0.553518186045,0.307294059336,0.22852956301,0.27209598667,0.0304785457944
0,LaF_ignore_missing,300,no_label,6,0.029731248586,0.748461732921,0.0476874479166,0.211506913238,0.694872377225,0.312460570221,0.794155131637,0.472506369999,0.0967563583382,0.210672086661,0.0914950293467
0,LaF_ignore_missing,300,no_label,7,0.149689557827,0.353018926492,0.0195603556175,0.658009913347,0.737349686101,0.273432515118,0.66459835624,0.736596919149,0.14534526956,0.398172263757,0.062773187988
0,LaF_ignore_missing,400,label,0,0.711293974992,0.391280474197,0.369769356631,0.0499949754062,0.675017015845,0.869232898254,0.0257078797549,0.100251903741,0.671875854519,0.361621771274,0.606940854909
0,LaF_ignore_missing,400,label,1,0.725386305876,0.537119023949,0.753177701579,0.0390417971433,0.232990051683,0.256114224382,0.0157895044818,0.0748138458158,0.381962232312,0.60900278284,0.675184194156
0,LaF_ignore_missing,400,label,2,0.573681357471,0.837613662361,0.772187676183,0.0289031437725,0.409789830428,0.670377593736,0.0147835447111,0.0506681459179,0.516495601417,0.266866181125,0.714083579063
0,LaF_ignore_missing,400,label,3,0.832556682843,0.680727470638,0.602610855735,0.0923293902428,0.194940982181,0.88032150901,0.0201581442718,0.0380326044423,0.727303821529,0.361711186178,0.268581067267
0,LaF_ignore_missing,400,no_label,4,0.123278923333,0.273859547331,0.0548934758284,0.322703272702,0.250069916327,0.344485702432,0.564651641637,0.193066451091,0.223228097804,0.552025727868,0.0461202270917
0,LaF_ignore_missing,400,no_label,5,0.105784353055,0.535166834564,0.0454575751948,0.713690199794,0.223736102119,0.486512970198,0.504823361745,0.273272769678,0.216115528663,0.278832204726,0.0237388867838
0,LaF_ignore_missing,400,no_label,6,0.0235150441172,0.769121338566,0.0381195431736,0.182785977037,0.685615634387,0.315937468579,0.78842667486,0.46675283706,0.0973089503285,0.2225262158,0.0781892463652
0,LaF_ignore_missing,400,no_label,7,0.134541499955,0.374183921602,0.014462502804,0.632252139263,0.732321494713,0.279099212948,0.626086217343,0.749359505899,0.143127141406,0.422536899204,0.0482219530265
0,LaF_ignore_missing,500,label,0,0.682669984476,0.429669947455,0.324007277971,0.0414268107856,0.667172776441,0.878561515935,0.0231269094455,0.0862592605598,0.695624583928,0.372617737649,0.624089960375
