subject,theory,explo_overlap,trial,labelled,looking_time
8,LaF,0,0,no_label,1.20775095911
8,LaF,0,0,label,1.4068380486
8,LaF,0,1,no_label,0.876519218572
8,LaF,0,1,label,1.14228080467
8,LaF,0,2,no_label,0.7592608989
8,LaF,0,2,label,0.872700669743
8,LaF,0,3,no_label,0.673564401898
8,LaF,0,3,label,0.684350062443
8,LaF,0,4,no_label,0.610210564276
8,LaF,0,4,label,0.554848186465
8,LaF,0,5,no_label,0.559218406828
8,LaF,0,5,label,0.464371941699
8,LaF,0,6,no_label,0.515110994521
8,LaF,0,6,label,0.399900281228
8,LaF,0,7,no_label,0.475494922761
8,LaF,0,7,label,0.352854354711
9,CR,0,0,no_label,1.57477077621
9,CR,0,0,label,1.06592402984
9,CR,0,1,no_label,0.894486531061
9,CR,0,1,label,0.817861853002
9,CR,0,2,no_label,0.603781721083
9,CR,0,2,label,0.552560208289
9,CR,0,3,no_label,0.434575831232
9,CR,0,3,label,0.385067943074
9,CR,0,4,no_label,0.333487247473
9,CR,0,4,label,0.288656224157
9,CR,0,5,no_label,0.269035561489
9,CR,0,5,label,0.232857750761
9,CR,0,6,no_label,0.224809309848
9,CR,0,6,label,0.198663052926
9,CR,0,7,no_label,0.192822465692
9,CR,0,7,label,0.175924257357
10,LaF,0,0,label,1.79351820408
10,LaF,0,0,no_label,1.08393040815
10,LaF,0,1,label,1.27664356333
10,LaF,0,1,no_label,1.03448334717
10,LaF,0,2,label,0.979655746116
10,LaF,0,2,no_label,0.914867646483
10,LaF,0,3,label,0.802542254626
10,LaF,0,3,no_label,0.813929883235
10,LaF,0,4,label,0.697710728743
10,LaF,0,4,no_label,0.734866321409
10,LaF,0,5,label,0.629990925889
10,LaF,0,5,no_label,0.670725453407
10,LaF,0,6,label,0.579805963442
10,LaF,0,6,no_label,0.616122968283
10,LaF,0,7,label,0.538209795483
10,LaF,0,7,no_label,0.568076346279
11,CR,0,0,label,1.471587443
11,CR,0,0,no_label,1.26846970559
11,CR,0,1,label,0.833137372182
11,CR,0,1,no_label,1.12075261789
11,CR,0,2,label,0.595017957971
11,CR,0,2,no_label,0.941138853817
11,CR,0,3,label,0.491577430908
11,CR,0,3,no_label,0.806521656963
11,CR,0,4,label,0.449322556903
11,CR,0,4,no_label,0.705987880994
11,CR,0,5,label,0.428030948606
11,CR,0,5,no_label,0.628063400644
11,CR,0,6,label,0.411269946539
11,CR,0,6,no_label,0.565396138339
11,CR,0,7,label,0.394118892834
11,CR,0,7,no_label,0.513435604963
12,LaF,0,0,no_label,0.999300473493
12,LaF,0,0,label,1.80207411504
12,LaF,0,1,no_label,0.7117430091
12,LaF,0,1,label,1.41811449781
12,LaF,0,2,no_label,0.682278616273
12,LaF,0,2,label,1.05934425555
12,LaF,0,3,no_label,0.631113099552
12,LaF,0,3,label,0.831155947677
12,LaF,0,4,no_label,0.5841369872
12,LaF,0,4,label,0.682342793913
12,LaF,0,5,no_label,0.541749760094
12,LaF,0,5,label,0.578321828045
12,LaF,0,6,no_label,0.503045108255
12,LaF,0,6,label,0.501221786373
12,LaF,0,7,no_label,0.467569224206
12,LaF,0,7,label,0.441545532675
13,CR,0,0,no_label,1.41293894798
13,CR,0,0,label,0.923884656899
13,CR,0,1,no_label,1.01599113894
13,CR,0,1,label,0.727730671553
13,CR,0,2,no_label,0.754611703489
13,CR,0,2,label,0.551044527686
13,CR,0,3,no_label,0.578706287397
13,CR,0,3,label,0.444210722352
13,CR,0,4,no_label,0.463731945082
13,CR,0,4,label,0.376925250317
13,CR,0,5,no_label,0.386048764245
13,CR,0,5,label,0.329445482093
13,CR,0,6,no_label,0.330504246512
13,CR,0,6,label,0.292350333479
13,CR,0,7,no_label,0.288395251693
13,CR,0,7,label,0.261388557458
14,LaF,0,0,label,2.04679876371
14,LaF,0,0,no_label,0.727986886664
14,LaF,0,1,label,1.2298143129
14,LaF,0,1,no_label,0.640771014072
14,LaF,0,2,label,0.848566865938
14,LaF,0,2,no_label,0.545468286506
14,LaF,0,3,label,0.645284305751
14,LaF,0,3,no_label,0.485387821494
14,LaF,0,4,label,0.524832592098
14,LaF,0,4,no_label,0.441832160515
14,LaF,0,5,label,0.446234814775
14,LaF,0,5,no_label,0.40531047461
14,LaF,0,6,label,0.390523115551
14,LaF,0,6,no_label,0.372757724839
14,LaF,0,7,label,0.348344239563
14,LaF,0,7,no_label,0.343288321829
15,CR,0,0,label,1.28168798104
15,CR,0,0,no_label,0.660803685793
15,CR,0,1,label,0.842292753277
15,CR,0,1,no_label,0.48771935663
15,CR,0,2,label,0.656467158552
15,CR,0,2,no_label,0.34904079336
15,CR,0,3,label,0.533985859705
15,CR,0,3,no_label,0.271114594892
15,CR,0,4,label,0.446515209636
15,CR,0,4,no_label,0.229467473452
15,CR,0,5,label,0.381376028971
15,CR,0,5,no_label,0.205696184102
15,CR,0,6,label,0.331165727067
15,CR,0,6,no_label,0.189772198126
15,CR,0,7,label,0.291284741431
15,CR,0,7,no_label,0.177064251977
16,LaF,0,0,no_label,1.59751134931
16,LaF,0,0,label,1.19733919824
16,LaF,0,1,no_label,0.968998022018
16,LaF,0,1,label,1.00947595877
16,LaF,0,2,no_label,0.793755910744
16,LaF,0,2,label,0.801160533484
16,LaF,0,3,no_label,0.707863698873
16,LaF,0,3,label,0.663886287477
16,LaF,0,4,no_label,0.64546934803
16,LaF,0,4,label,0.575868949016
16,LaF,0,5,no_label,0.593578327109
16,LaF,0,5,label,0.515229283881
16,LaF,0,6,no_label,0.548183958532
16,LaF,0,6,label,0.469731337829
16,LaF,0,7,no_label,0.507606193803
16,LaF,0,7,label,0.432905115387
17,CR,0,0,no_label,1.66766472473
17,CR,0,0,label,0.907405060301
17,CR,0,1,no_label,1.31603188007
17,CR,0,1,label,0.79997788575
17,CR,0,2,no_label,1.02756536525
17,CR,0,2,label,0.638773138744
17,CR,0,3,no_label,0.823421300586
17,CR,0,3,label,0.538654322825
17,CR,0,4,no_label,0.688075182416
17,CR,0,4,label,0.48421561305
17,CR,0,5,no_label,0.595053428636
17,CR,0,5,label,0.449902079761
17,CR,0,6,no_label,0.526661997098
17,CR,0,6,label,0.422393299466
17,CR,0,7,no_label,0.473255129317
17,CR,0,7,label,0.397014452578
18,LaF,0,0,label,1.4122039175
18,LaF,0,0,no_label,1.1382378932
18,LaF,0,1,label,1.09931752479
18,LaF,0,1,no_label,1.05221536531
18,LaF,0,2,label,0.90158980159
18,LaF,0,2,no_label,0.895536020788
18,LaF,0,3,label,0.744037262529
18,LaF,0,3,no_label,0.760356224415
18,LaF,0,4,label,0.624337406458
18,LaF,0,4,no_label,0.65197690637
18,LaF,0,5,label,0.532922117471
18,LaF,0,5,no_label,0.565880885257
18,LaF,0,6,label,0.461829963231
18,LaF,0,6,no_label,0.497032087303
18,LaF,0,7,label,0.405382517979
18,LaF,0,7,no_label,0.441152552117
19,CR,0,0,label,0.922044633457
19,CR,0,0,no_label,1.20692039805
19,CR,0,1,label,0.843892482316
19,CR,0,1,no_label,0.975577450131
19,CR,0,2,label,0.682397589024
19,CR,0,2,no_label,0.730377766447
19,CR,0,3,label,0.544692492127
19,CR,0,3,no_label,0.570663036105
19,CR,0,4,label,0.459473974563
19,CR,0,4,no_label,0.470329029901
19,CR,0,5,label,0.406097022562
19,CR,0,5,no_label,0.401749515268
19,CR,0,6,label,0.367174279376
19,CR,0,6,no_label,0.350209127064
19,CR,0,7,label,0.335237347347
19,CR,0,7,no_label,0.309285736848
20,LaF,0,0,no_label,1.2382316514
20,LaF,0,0,label,1.57990266162
20,LaF,0,1,no_label,0.700497060799
20,LaF,0,1,label,1.18127821591
20,LaF,0,2,no_label,0.618196610181
20,LaF,0,2,label,0.765875910548
20,LaF,0,3,no_label,0.519221056003
20,LaF,0,3,label,0.517201306338
20,LaF,0,4,no_label,0.446156529543
20,LaF,0,4,label,0.379621890404
20,LaF,0,5,no_label,0.39371516945
20,LaF,0,5,label,0.300312032293
20,LaF,0,6,no_label,0.352724675636
20,LaF,0,6,label,0.250862534593
20,LaF,0,7,no_label,0.318476473658
20,LaF,0,7,label,0.217465734395
21,CR,0,0,no_label,1.17541188615
21,CR,0,0,label,0.804899929367
21,CR,0,1,no_label,0.79586433863
21,CR,0,1,label,0.709268434059
21,CR,0,2,no_label,0.648016820539
21,CR,0,2,label,0.555589202582
21,CR,0,3,no_label,0.542478964276
21,CR,0,3,label,0.456032626883
21,CR,0,4,no_label,0.466995960638
21,CR,0,4,label,0.397754907616
21,CR,0,5,no_label,0.412449587185
21,CR,0,5,label,0.35969237223
21,CR,0,6,no_label,0.370638237929
21,CR,0,6,label,0.330533086731
21,CR,0,7,no_label,0.336615032551
21,CR,0,7,label,0.305780766075
22,LaF,0,0,label,1.9876977559
22,LaF,0,0,no_label,0.8618406292
22,LaF,0,1,label,1.08152895579
22,LaF,0,1,no_label,0.793027678944
22,LaF,0,2,label,0.792768337604
22,LaF,0,2,no_label,0.640411931067
22,LaF,0,3,label,0.654877222314
22,LaF,0,3,no_label,0.526574544877
22,LaF,0,4,label,0.563627101445
22,LaF,0,4,no_label,0.457622933863
22,LaF,0,5,label,0.497915012755
22,LaF,0,5,no_label,0.416116385939
22,LaF,0,6,label,0.448691610993
22,LaF,0,6,no_label,0.387278432543
22,LaF,0,7,label,0.410084920571
22,LaF,0,7,no_label,0.363629545875
23,CR,0,0,label,1.47343230633
23,CR,0,0,no_label,1.16157292969
23,CR,0,1,label,0.827022109355
23,CR,0,1,no_label,0.795359894848
23,CR,0,2,label,0.594233927606
23,CR,0,2,no_label,0.515444268064
23,CR,0,3,label,0.458183469057
23,CR,0,3,no_label,0.355161919606
23,CR,0,4,label,0.367434543843
23,CR,0,4,no_label,0.262844923981
23,CR,0,5,label,0.30254149969
23,CR,0,5,no_label,0.207056326241
23,CR,0,6,label,0.253965049776
23,CR,0,6,no_label,0.171411433889
23,CR,0,7,label,0.21650620747
23,CR,0,7,no_label,0.147366592483
24,LaF,0,0,no_label,1.25107782621
24,LaF,0,0,label,1.27784276898
24,LaF,0,1,no_label,0.961353249612
24,LaF,0,1,label,1.07020226494
24,LaF,0,2,no_label,0.86020559974
24,LaF,0,2,label,0.834649160604
24,LaF,0,3,no_label,0.77102758109
24,LaF,0,3,label,0.679088980973
24,LaF,0,4,no_label,0.701393145867
24,LaF,0,4,label,0.578490033607
24,LaF,0,5,no_label,0.645562128475
24,LaF,0,5,label,0.509884399934
24,LaF,0,6,no_label,0.598192793023
24,LaF,0,6,label,0.460021608291
24,LaF,0,7,no_label,0.556361192859
24,LaF,0,7,label,0.421545596406
25,CR,0,0,no_label,1.09574065682
25,CR,0,0,label,1.15940617358
25,CR,0,1,no_label,0.81399274452
25,CR,0,1,label,1.02845604644
25,CR,0,2,no_label,0.701627212162
25,CR,0,2,label,0.770680874538
25,CR,0,3,no_label,0.574592418644
25,CR,0,3,label,0.592229109665
25,CR,0,4,no_label,0.48634177689
25,CR,0,4,label,0.488285711672
25,CR,0,5,no_label,0.430173881568
25,CR,0,5,label,0.426297911511
25,CR,0,6,no_label,0.391205097207
25,CR,0,6,label,0.384566413742
25,CR,0,7,no_label,0.360635020749
25,CR,0,7,label,0.352649172444
26,LaF,0,0,label,1.34383678849
26,LaF,0,0,no_label,1.06439109662
26,LaF,0,1,label,1.1241098346
26,LaF,0,1,no_label,1.0134318259
26,LaF,0,2,label,0.987607213233
26,LaF,0,2,no_label,0.864604535478
26,LaF,0,3,label,0.853536780077
26,LaF,0,3,no_label,0.742662052095
26,LaF,0,4,label,0.738074284429
26,LaF,0,4,no_label,0.650297690754
26,LaF,0,5,label,0.642080437116
26,LaF,0,5,no_label,0.578427658615
26,LaF,0,6,label,0.56274833644
26,LaF,0,6,no_label,0.520104213067
26,LaF,0,7,label,0.496952317225
26,LaF,0,7,no_label,0.471030854349
27,CR,0,0,label,1.32292455214
27,CR,0,0,no_label,1.10309991264
27,CR,0,1,label,0.946527938672
27,CR,0,1,no_label,1.00485230621
27,CR,0,2,label,0.754814252015
27,CR,0,2,no_label,0.866791907016
27,CR,0,3,label,0.63900039348
27,CR,0,3,no_label,0.761437332937
27,CR,0,4,label,0.567337985186
27,CR,0,4,no_label,0.681306408908
27,CR,0,5,label,0.518450906507
27,CR,0,5,no_label,0.617358177533
27,CR,0,6,label,0.48050472192
27,CR,0,6,no_label,0.564009400228
27,CR,0,7,label,0.447896095988
27,CR,0,7,no_label,0.517987288141
28,LaF,0,0,no_label,0.896253998333
28,LaF,0,0,label,1.73986500186
28,LaF,0,1,no_label,1.04899533313
28,LaF,0,1,label,1.50692174396
28,LaF,0,2,no_label,1.01797392738
28,LaF,0,2,label,1.07753012498
28,LaF,0,3,no_label,0.837587213222
28,LaF,0,3,label,0.796758449443
28,LaF,0,4,no_label,0.695079131016
28,LaF,0,4,label,0.62396884757
28,LaF,0,5,no_label,0.593729437602
28,LaF,0,5,label,0.510293851362
28,LaF,0,6,no_label,0.516249646518
28,LaF,0,6,label,0.429392051624
28,LaF,0,7,no_label,0.452492818445
28,LaF,0,7,label,0.367977878276
29,CR,0,0,no_label,1.11349469646
29,CR,0,0,label,1.30108836349
29,CR,0,1,no_label,0.720214820719
29,CR,0,1,label,1.10955514766
29,CR,0,2,no_label,0.548372292435
29,CR,0,2,label,0.888978363632
29,CR,0,3,no_label,0.43083519514
29,CR,0,3,label,0.730422687903
29,CR,0,4,no_label,0.367363763675
29,CR,0,4,label,0.619909790787
29,CR,0,5,no_label,0.3366874327
29,CR,0,5,label,0.540349308
29,CR,0,6,no_label,0.321068748813
29,CR,0,6,label,0.480711671778
29,CR,0,7,no_label,0.310975377864
29,CR,0,7,label,0.43432168603
30,LaF,0,0,label,1.12670911836
30,LaF,0,0,no_label,0.739105255168
30,LaF,0,1,label,1.02134984881
30,LaF,0,1,no_label,0.74092468538
30,LaF,0,2,label,0.860295122289
30,LaF,0,2,no_label,0.666083307267
30,LaF,0,3,label,0.724896265662
30,LaF,0,3,no_label,0.593941450372
30,LaF,0,4,label,0.617289317787
30,LaF,0,4,no_label,0.531488282325
30,LaF,0,5,label,0.530911668297
30,LaF,0,5,no_label,0.477458632839
30,LaF,0,6,label,0.460628738127
30,LaF,0,6,no_label,0.43035079571
30,LaF,0,7,label,0.402861300618
30,LaF,0,7,no_label,0.389058932996
31,CR,0,0,label,1.52790174946
31,CR,0,0,no_label,1.2622054232
31,CR,0,1,label,0.896616493055
31,CR,0,1,no_label,0.990796886671
31,CR,0,2,label,0.743268666678
31,CR,0,2,no_label,0.634124478757
31,CR,0,3,label,0.607252807311
31,CR,0,3,no_label,0.433994909254
31,CR,0,4,label,0.507132155328
31,CR,0,4,no_label,0.336466413965
31,CR,0,5,label,0.435641290166
31,CR,0,5,no_label,0.286016041227
31,CR,0,6,label,0.382234547061
31,CR,0,6,no_label,0.256855859887
31,CR,0,7,label,0.340591776921
31,CR,0,7,no_label,0.238158425457
32,LaF,0,0,no_label,1.50957471494
32,LaF,0,0,label,1.40984633587
32,LaF,0,1,no_label,0.838286888374
32,LaF,0,1,label,1.15345312811
32,LaF,0,2,no_label,0.694284244161
32,LaF,0,2,label,0.875415210415
32,LaF,0,3,no_label,0.617008974382
32,LaF,0,3,label,0.689306850968
32,LaF,0,4,no_label,0.559239128483
32,LaF,0,4,label,0.565535724811
32,LaF,0,5,no_label,0.510214751931
32,LaF,0,5,label,0.478561211676
32,LaF,0,6,no_label,0.466363788645
32,LaF,0,6,label,0.414107918759
32,LaF,0,7,no_label,0.426401231892
32,LaF,0,7,label,0.364229390822
33,CR,0,0,no_label,1.01089681989
33,CR,0,0,label,0.940941776997
33,CR,0,1,no_label,0.638630193822
33,CR,0,1,label,0.784307102341
33,CR,0,2,no_label,0.516513515238
33,CR,0,2,label,0.599986103337
33,CR,0,3,no_label,0.430825750515
33,CR,0,3,label,0.463945603936
33,CR,0,4,no_label,0.368294936406
33,CR,0,4,label,0.368496537795
33,CR,0,5,no_label,0.32112489513
33,CR,0,5,label,0.301741475061
33,CR,0,6,no_label,0.284218210911
33,CR,0,6,label,0.254518443457
33,CR,0,7,no_label,0.254485221161
33,CR,0,7,label,0.220380294299
34,LaF,0,0,label,1.54720070122
34,LaF,0,0,no_label,1.30568175922
34,LaF,0,1,label,1.09445242728
34,LaF,0,1,no_label,1.14290632618
34,LaF,0,2,label,0.858154202001
34,LaF,0,2,no_label,0.953574093538
34,LaF,0,3,label,0.710160907755
34,LaF,0,3,no_label,0.807277090043
34,LaF,0,4,label,0.613109498217
34,LaF,0,4,no_label,0.694301343424
34,LaF,0,5,label,0.543757566239
34,LaF,0,5,no_label,0.604703178425
34,LaF,0,6,label,0.489677274388
34,LaF,0,6,no_label,0.531889420948
34,LaF,0,7,label,0.444585768808
34,LaF,0,7,no_label,0.471523539228
35,CR,0,0,label,1.10156918649
35,CR,0,0,no_label,0.861597615033
35,CR,0,1,label,0.916863433269
35,CR,0,1,no_label,0.688072446136
35,CR,0,2,label,0.77164190049
35,CR,0,2,no_label,0.525741300831
35,CR,0,3,label,0.656445559133
35,CR,0,3,no_label,0.430075526895
35,CR,0,4,label,0.571770881558
35,CR,0,4,no_label,0.371744947193
35,CR,0,5,label,0.50839709367
35,CR,0,5,no_label,0.332703676114
35,CR,0,6,label,0.45955657882
35,CR,0,6,no_label,0.304447261303
35,CR,0,7,label,0.420790742833
35,CR,0,7,no_label,0.282660386865
36,LaF,0,0,no_label,1.34982012166
36,LaF,0,0,label,1.70970699618
36,LaF,0,1,no_label,0.62237387221
36,LaF,0,1,label,1.50511258425
36,LaF,0,2,no_label,0.613779234583
36,LaF,0,2,label,1.19524205742
36,LaF,0,3,no_label,0.567551383447
36,LaF,0,3,label,0.992501661284
36,LaF,0,4,no_label,0.534026118306
36,LaF,0,4,label,0.866906855485
36,LaF,0,5,no_label,0.513686726086
36,LaF,0,5,label,0.780321121148
36,LaF,0,6,no_label,0.497804334122
36,LaF,0,6,label,0.713666889977
36,LaF,0,7,no_label,0.482260735206
36,LaF,0,7,label,0.658570385036
37,CR,0,0,no_label,1.51002481332
37,CR,0,0,label,1.24275071122
37,CR,0,1,no_label,0.851101237827
37,CR,0,1,label,1.0600333586
37,CR,0,2,no_label,0.616733779802
37,CR,0,2,label,0.83471664373
37,CR,0,3,no_label,0.471436282567
37,CR,0,3,label,0.66536836177
37,CR,0,4,no_label,0.385479012081
37,CR,0,4,label,0.543763786589
37,CR,0,5,no_label,0.336133873999
37,CR,0,5,label,0.455021179671
37,CR,0,6,no_label,0.30496055984
37,CR,0,6,label,0.388195859946
37,CR,0,7,no_label,0.281447705524
37,CR,0,7,label,0.336220326293
38,LaF,0,0,label,2.25232788555
38,LaF,0,0,no_label,1.18320827883
38,LaF,0,1,label,1.6052832338
38,LaF,0,1,no_label,1.15145727029
38,LaF,0,2,label,1.17669274407
38,LaF,0,2,no_label,1.04070114712
38,LaF,0,3,label,0.938970629515
38,LaF,0,3,no_label,0.950014527845
38,LaF,0,4,label,0.792837855306
38,LaF,0,4,no_label,0.874970086126
38,LaF,0,5,label,0.692429923735
38,LaF,0,5,no_label,0.809462683559
38,LaF,0,6,label,0.617935032154
38,LaF,0,6,no_label,0.750342249931
38,LaF,0,7,label,0.559444240671
38,LaF,0,7,no_label,0.69605790627
39,CR,0,0,label,1.1820590864
39,CR,0,0,no_label,0.93976500882
39,CR,0,1,label,0.904840921468
39,CR,0,1,no_label,0.854881252639
39,CR,0,2,label,0.737703303386
39,CR,0,2,no_label,0.720849600047
39,CR,0,3,label,0.605939402739
39,CR,0,3,no_label,0.617731195295
39,CR,0,4,label,0.51033006324
39,CR,0,4,no_label,0.543920474044
39,CR,0,5,label,0.442427547611
39,CR,0,5,no_label,0.48784888433
39,CR,0,6,label,0.392069980232
39,CR,0,6,no_label,0.441759459745
39,CR,0,7,label,0.352427671219
39,CR,0,7,no_label,0.401876384793
40,LaF,0,0,no_label,1.61634248401
40,LaF,0,0,label,1.87766347594
40,LaF,0,1,no_label,1.10995249904
40,LaF,0,1,label,1.41997592515
40,LaF,0,2,no_label,0.926546716448
40,LaF,0,2,label,0.934549711229
40,LaF,0,3,no_label,0.746053677279
40,LaF,0,3,label,0.67494117051
40,LaF,0,4,no_label,0.6349051624
40,LaF,0,4,label,0.550046985298
40,LaF,0,5,no_label,0.565079321624
40,LaF,0,5,label,0.481536363435
40,LaF,0,6,no_label,0.51266764151
40,LaF,0,6,label,0.435161570031
40,LaF,0,7,no_label,0.468530620774
40,LaF,0,7,label,0.398488867548
41,CR,0,0,no_label,1.38345906891
41,CR,0,0,label,1.63333455011
41,CR,0,1,no_label,0.716927531805
41,CR,0,1,label,1.2713600981
41,CR,0,2,no_label,0.571290726168
41,CR,0,2,label,0.933330144981
41,CR,0,3,no_label,0.486586531025
41,CR,0,3,label,0.707520201362
41,CR,0,4,no_label,0.433731515959
41,CR,0,4,label,0.557219611024
41,CR,0,5,no_label,0.398236075214
41,CR,0,5,label,0.45436093797
41,CR,0,6,no_label,0.371191919939
41,CR,0,6,label,0.381872657093
41,CR,0,7,no_label,0.3481490575
41,CR,0,7,label,0.329219142792
42,LaF,0,0,label,2.20103401966
42,LaF,0,0,no_label,1.33473614075
42,LaF,0,1,label,1.39883752642
42,LaF,0,1,no_label,1.23103666657
42,LaF,0,2,label,1.02822968023
42,LaF,0,2,no_label,1.06257006163
42,LaF,0,3,label,0.831164913
42,LaF,0,3,no_label,0.929571251119
42,LaF,0,4,label,0.716483736084
42,LaF,0,4,no_label,0.828215280522
42,LaF,0,5,label,0.643171928108
42,LaF,0,5,no_label,0.74832047432
42,LaF,0,6,label,0.591128533605
42,LaF,0,6,no_label,0.682522855872
42,LaF,0,7,label,0.55025409464
42,LaF,0,7,no_label,0.626419712495
43,CR,0,0,label,1.65736200899
43,CR,0,0,no_label,0.97561970691
43,CR,0,1,label,1.16480902918
43,CR,0,1,no_label,0.827709916812
43,CR,0,2,label,0.881727369077
43,CR,0,2,no_label,0.674373418584
43,CR,0,3,label,0.684664280886
43,CR,0,3,no_label,0.558155916644
43,CR,0,4,label,0.542783179334
43,CR,0,4,no_label,0.470825836863
43,CR,0,5,label,0.438348538758
43,CR,0,5,no_label,0.404286451313
43,CR,0,6,label,0.360411311269
43,CR,0,6,no_label,0.352654304733
43,CR,0,7,label,0.301654945153
43,CR,0,7,no_label,0.311739107841
44,LaF,0,0,no_label,1.29366317932
44,LaF,0,0,label,1.42057110247
44,LaF,0,1,no_label,1.00474357456
44,LaF,0,1,label,1.2379842463
44,LaF,0,2,no_label,0.870132038441
44,LaF,0,2,label,0.980265462274
44,LaF,0,3,no_label,0.743221302212
44,LaF,0,3,label,0.794606628657
44,LaF,0,4,no_label,0.645245033445
44,LaF,0,4,label,0.666253038391
44,LaF,0,5,no_label,0.570576370221
