subject,theory,explo_overlap,trial,labelled,looking_time
22,LaF,0.375,7,no_label,0.71163954124
23,CR,0.375,0,label,1.02430034449
23,CR,0.375,0,no_label,0.653075463559
23,CR,0.375,1,label,0.695563447973
23,CR,0.375,1,no_label,0.574825076159
23,CR,0.375,2,label,0.534296585397
23,CR,0.375,2,no_label,0.47181341249
23,CR,0.375,3,label,0.422830703455
23,CR,0.375,3,no_label,0.390917881404
23,CR,0.375,4,label,0.343921453665
23,CR,0.375,4,no_label,0.32835819328
23,CR,0.375,5,label,0.286085458881
23,CR,0.375,5,no_label,0.278822830039
23,CR,0.375,6,label,0.241872205409
23,CR,0.375,6,no_label,0.238705762168
23,CR,0.375,7,label,0.206782966896
23,CR,0.375,7,no_label,0.205636368943
24,LaF,0.375,0,no_label,1.55085426319
24,LaF,0.375,0,label,1.53193596356
24,LaF,0.375,1,no_label,1.29428130559
24,LaF,0.375,1,label,1.38313036467
24,LaF,0.375,2,no_label,1.19336588676
24,LaF,0.375,2,label,1.14987036896
24,LaF,0.375,3,no_label,1.08235682087
24,LaF,0.375,3,label,0.967653187692
24,LaF,0.375,4,no_label,0.975434650005
24,LaF,0.375,4,label,0.829105631588
24,LaF,0.375,5,no_label,0.875523103827
24,LaF,0.375,5,label,0.719482944347
24,LaF,0.375,6,no_label,0.783326743543
24,LaF,0.375,6,label,0.629381334907
24,LaF,0.375,7,no_label,0.69919238552
24,LaF,0.375,7,label,0.553389811689
25,CR,0.375,0,no_label,0.620261723105
25,CR,0.375,0,label,1.10962365075
25,CR,0.375,1,no_label,0.714138296328
25,CR,0.375,1,label,0.987630914344
25,CR,0.375,2,no_label,0.684158541509
25,CR,0.375,2,label,0.82810105757
25,CR,0.375,3,no_label,0.633926543217
25,CR,0.375,3,label,0.701908659141
25,CR,0.375,4,no_label,0.582639156593
25,CR,0.375,4,label,0.603343080331
25,CR,0.375,5,no_label,0.533211193445
25,CR,0.375,5,label,0.524616138581
25,CR,0.375,6,no_label,0.486557076031
25,CR,0.375,6,label,0.460297963181
25,CR,0.375,7,no_label,0.443099874179
25,CR,0.375,7,label,0.406740966546
26,LaF,0.375,0,label,1.33427243656
26,LaF,0.375,0,no_label,1.3460766327
26,LaF,0.375,1,label,1.4135864265
26,LaF,0.375,1,no_label,1.34001067622
26,LaF,0.375,2,label,1.26945297884
26,LaF,0.375,2,no_label,1.15351411733
26,LaF,0.375,3,label,1.08391997223
26,LaF,0.375,3,no_label,0.971555658656
26,LaF,0.375,4,label,0.915280134989
26,LaF,0.375,4,no_label,0.817092644313
26,LaF,0.375,5,label,0.770379261955
