subject,theory,explo_overlap,trial,labelled,looking_time
52,LaF,0.625,4,no_label,21
52,LaF,0.625,4,label,20
52,LaF,0.625,5,no_label,18
52,LaF,0.625,5,label,17
52,LaF,0.625,6,no_label,16
52,LaF,0.625,6,label,15
52,LaF,0.625,7,no_label,14
52,LaF,0.625,7,label,13
53,CR,0.625,0,no_label,32
53,CR,0.625,0,label,31
53,CR,0.625,1,no_label,33
53,CR,0.625,1,label,27
53,CR,0.625,2,no_label,29
53,CR,0.625,2,label,24
53,CR,0.625,3,no_label,25
53,CR,0.625,3,label,21
53,CR,0.625,4,no_label,21
53,CR,0.625,4,label,18
53,CR,0.625,5,no_label,18
53,CR,0.625,5,label,15
53,CR,0.625,6,no_label,15
53,CR,0.625,6,label,12
53,CR,0.625,7,no_label,11
53,CR,0.625,7,label,9
54,LaF,0.625,0,label,31
54,LaF,0.625,0,no_label,27
54,LaF,0.625,1,label,25
54,LaF,0.625,1,no_label,25
54,LaF,0.625,2,label,23
54,LaF,0.625,2,no_label,22
54,LaF,0.625,3,label,21
54,LaF,0.625,3,no_label,20
54,LaF,0.625,4,label,19
54,LaF,0.625,4,no_label,18
54,LaF,0.625,5,label,17
54,LaF,0.625,5,no_label,16
54,LaF,0.625,6,label,15
54,LaF,0.625,6,no_label,14
54,LaF,0.625,7,label,12
54,LaF,0.625,7,no_label,12
55,CR,0.625,0,label,31
55,CR,0.625,0,no_label,26
55,CR,0.625,1,label,28
55,CR,0.625,1,no_label,23
55,CR,0.625,2,label,25
55,CR,0.625,2,no_label,21
55,CR,0.625,3,label,23
55,CR,0.625,3,no_label,19
55,CR,0.625,4,label,20
55,CR,0.625,4,no_label,17
55,CR,0.625,5,label,18
55,CR,0.625,5,no_label,15
55,CR,0.625,6,label,16
55,CR,0.625,6,no_label,13
55,CR,0.625,7,label,13
55,CR,0.625,7,no_label,11
56,LaF,0.625,0,no_label,35
56,LaF,0.625,0,label,31
56,LaF,0.625,1,no_label,30
56,LaF,0.625,1,label,28
56,LaF,0.625,2,no_label,27
56,LaF,0.625,2,label,25
56,LaF,0.625,3,no_label,24
56,LaF,0.625,3,label,22
56,LaF,0.625,4,no_label,21
56,LaF,0.625,4,label,19
56,LaF,0.625,5,no_label,19
56,LaF,0.625,5,label,17
56,LaF,0.625,6,no_label,16
56,LaF,0.625,6,label,14
56,LaF,0.625,7,no_label,13
56,LaF,0.625,7,label,12
57,CR,0.625,0,no_label,33
57,CR,0.625,0,label,34
57,CR,0.625,1,no_label,28
57,CR,0.625,1,label,31
57,CR,0.625,2,no_label,25
57,CR,0.625,2,label,28
57,CR,0.625,3,no_label,23
57,CR,0.625,3,label,25
57,CR,0.625,4,no_label,20
57,CR,0.625,4,label,22
57,CR,0.625,5,no_label,18
57,CR,0.625,5,label,19
57,CR,0.625,6,no_label,15
57,CR,0.625,6,label,16
57,CR,0.625,7,no_label,12
57,CR,0.625,7,label,13
58,LaF,0.625,0,label,25
58,LaF,0.625,0,no_label,31
58,LaF,0.625,1,label,26
58,LaF,0.625,1,no_label,28
58,LaF,0.625,2,label,23
58,LaF,0.625,2,no_label,25
58,LaF,0.625,3,label,21
58,LaF,0.625,3,no_label,22
58,LaF,0.625,4,label,18
58,LaF,0.625,4,no_label,19
58,LaF,0.625,5,label,16
58,LaF,0.625,5,no_label,17
58,LaF,0.625,6,label,14
58,LaF,0.625,6,no_label,14
58,LaF,0.625,7,label,12
58,LaF,0.625,7,no_label,12
59,CR,0.625,0,label,31
59,CR,0.625,0,no_label,29
59,CR,0.625,1,label,26
59,CR,0.625,1,no_label,26
59,CR,0.625,2,label,24
59,CR,0.625,2,no_label,23
59,CR,0.625,3,label,21
59,CR,0.625,3,no_label,21
59,CR,0.625,4,label,19
59,CR,0.625,4,no_label,18
59,CR,0.625,5,label,16
59,CR,0.625,5,no_label,15
59,CR,0.625,6,label,14
59,CR,0.625,6,no_label,13
59,CR,0.625,7,label,11
59,CR,0.625,7,no_label,10
60,LaF,0.625,0,no_label,34
60,LaF,0.625,0,label,30
60,LaF,0.625,1,no_label,31
60,LaF,0.625,1,label,27
60,LaF,0.625,2,no_label,28
60,LaF,0.625,2,label,25
60,LaF,0.625,3,no_label,25
60,LaF,0.625,3,label,22
60,LaF,0.625,4,no_label,22
60,LaF,0.625,4,label,19
60,LaF,0.625,5,no_label,19
60,LaF,0.625,5,label,17
60,LaF,0.625,6,no_label,17
60,LaF,0.625,6,label,14
60,LaF,0.625,7,no_label,14
60,LaF,0.625,7,label,12
61,CR,0.625,0,no_label,28
61,CR,0.625,0,label,30
61,CR,0.625,1,no_label,28
61,CR,0.625,1,label,27
61,CR,0.625,2,no_label,25
61,CR,0.625,2,label,25
61,CR,0.625,3,no_label,22
61,CR,0.625,3,label,22
61,CR,0.625,4,no_label,20
61,CR,0.625,4,label,19
61,CR,0.625,5,no_label,17
61,CR,0.625,5,label,17
61,CR,0.625,6,no_label,15
61,CR,0.625,6,label,14
61,CR,0.625,7,no_label,12
61,CR,0.625,7,label,11
62,LaF,0.625,0,label,35
62,LaF,0.625,0,no_label,28
62,LaF,0.625,1,label,28
62,LaF,0.625,1,no_label,25
62,LaF,0.625,2,label,25
62,LaF,0.625,2,no_label,22
62,LaF,0.625,3,label,22
62,LaF,0.625,3,no_label,20
62,LaF,0.625,4,label,19
62,LaF,0.625,4,no_label,17
62,LaF,0.625,5,label,16
62,LaF,0.625,5,no_label,15
62,LaF,0.625,6,label,14
62,LaF,0.625,6,no_label,12
62,LaF,0.625,7,label,11
62,LaF,0.625,7,no_label,10
63,CR,0.625,0,label,28
63,CR,0.625,0,no_label,31
63,CR,0.625,1,label,28
63,CR,0.625,1,no_label,28
63,CR,0.625,2,label,25
63,CR,0.625,2,no_label,26
63,CR,0.625,3,label,23
63,CR,0.625,3,no_label,24
63,CR,0.625,4,label,21
63,CR,0.625,4,no_label,21
63,CR,0.625,5,label,19
63,CR,0.625,5,no_label,19
63,CR,0.625,6,label,17
63,CR,0.625,6,no_label,17
63,CR,0.625,7,label,14
63,CR,0.625,7,no_label,14
64,LaF,0.75,0,no_label,28
64,LaF,0.75,0,label,29
64,LaF,0.75,1,no_label,27
64,LaF,0.75,1,label,26
64,LaF,0.75,2,no_label,25
64,LaF,0.75,2,label,24
64,LaF,0.75,3,no_label,22
64,LaF,0.75,3,label,21
64,LaF,0.75,4,no_label,20
64,LaF,0.75,4,label,19
64,LaF,0.75,5,no_label,17
64,LaF,0.75,5,label,17
64,LaF,0.75,6,no_label,15
64,LaF,0.75,6,label,14
64,LaF,0.75,7,no_label,13
64,LaF,0.75,7,label,12
65,CR,0.75,0,no_label,36
65,CR,0.75,0,label,28
65,CR,0.75,1,no_label,30
65,CR,0.75,1,label,26
65,CR,0.75,2,no_label,27
65,CR,0.75,2,label,24
65,CR,0.75,3,no_label,25
65,CR,0.75,3,label,22
65,CR,0.75,4,no_label,22
65,CR,0.75,4,label,20
65,CR,0.75,5,no_label,20
65,CR,0.75,5,label,18
65,CR,0.75,6,no_label,18
65,CR,0.75,6,label,15
65,CR,0.75,7,no_label,16
65,CR,0.75,7,label,13
66,LaF,0.75,0,label,30
66,LaF,0.75,0,no_label,28
66,LaF,0.75,1,label,27
66,LaF,0.75,1,no_label,25
66,LaF,0.75,2,label,24
66,LaF,0.75,2,no_label,23
66,LaF,0.75,3,label,22
66,LaF,0.75,3,no_label,20
66,LaF,0.75,4,label,19
66,LaF,0.75,4,no_label,18
66,LaF,0.75,5,label,17
66,LaF,0.75,5,no_label,15
66,LaF,0.75,6,label,14
66,LaF,0.75,6,no_label,13
66,LaF,0.75,7,label,12
66,LaF,0.75,7,no_label,11
67,CR,0.75,0,label,31
67,CR,0.75,0,no_label,32
67,CR,0.75,1,label,28
67,CR,0.75,1,no_label,29
67,CR,0.75,2,label,26
67,CR,0.75,2,no_label,27
67,CR,0.75,3,label,24
67,CR,0.75,3,no_label,25
67,CR,0.75,4,label,22
67,CR,0.75,4,no_label,23
67,CR,0.75,5,label,20
67,CR,0.75,5,no_label,20
67,CR,0.75,6,label,18
67,CR,0.75,6,no_label,18
67,CR,0.75,7,label,16
67,CR,0.75,7,no_label,16
68,LaF,0.75,0,no_label,33
68,LaF,0.75,0,label,26
68,LaF,0.75,1,no_label,27
68,LaF,0.75,1,label,24
68,LaF,0.75,2,no_label,25
68,LaF,0.75,2,label,22
68,LaF,0.75,3,no_label,22
68,LaF,0.75,3,label,20
68,LaF,0.75,4,no_label,20
68,LaF,0.75,4,label,18
68,LaF,0.75,5,no_label,18
68,LaF,0.75,5,label,16
68,LaF,0.75,6,no_label,16
68,LaF,0.75,6,label,14
68,LaF,0.75,7,no_label,14
68,LaF,0.75,7,label,12
69,CR,0.75,0,no_label,33
69,CR,0.75,0,label,28
69,CR,0.75,1,no_label,28
69,CR,0.75,1,label,25
69,CR,0.75,2,no_label,25
69,CR,0.75,2,label,22
69,CR,0.75,3,no_label,22
69,CR,0.75,3,label,19
69,CR,0.75,4,no_label,19
69,CR,0.75,4,label,16
69,CR,0.75,5,no_label,16
69,CR,0.75,5,label,14
69,CR,0.75,6,no_label,13
69,CR,0.75,6,label,11
69,CR,0.75,7,no_label,10
69,CR,0.75,7,label,8
70,LaF,0.75,0,label,33
70,LaF,0.75,0,no_label,30
70,LaF,0.75,1,label,31
70,LaF,0.75,1,no_label,27
70,LaF,0.75,2,label,28
70,LaF,0.75,2,no_label,25
70,LaF,0.75,3,label,25
70,LaF,0.75,3,no_label,22
70,LaF,0.75,4,label,22
70,LaF,0.75,4,no_label,20
70,LaF,0.75,5,label,20
70,LaF,0.75,5,no_label,17
70,LaF,0.75,6,label,17
70,LaF,0.75,6,no_label,15
70,LaF,0.75,7,label,14
70,LaF,0.75,7,no_label,13
71,CR,0.75,0,label,32
71,CR,0.75,0,no_label,29
71,CR,0.75,1,label,32
71,CR,0.75,1,no_label,26
71,CR,0.75,2,label,29
71,CR,0.75,2,no_label,24
71,CR,0.75,3,label,27
71,CR,0.75,3,no_label,22
71,CR,0.75,4,label,24
71,CR,0.75,4,no_label,20
71,CR,0.75,5,label,22
71,CR,0.75,5,no_label,17
71,CR,0.75,6,label,19
71,CR,0.75,6,no_label,15
71,CR,0.75,7,label,16
71,CR,0.75,7,no_label,13
72,LaF,0.75,0,no_label,31
72,LaF,0.75,0,label,31
72,LaF,0.75,1,no_label,30
72,LaF,0.75,1,label,28
72,LaF,0.75,2,no_label,27
72,LaF,0.75,2,label,25
72,LaF,0.75,3,no_label,24
72,LaF,0.75,3,label,22
72,LaF,0.75,4,no_label,21
72,LaF,0.75,4,label,20
72,LaF,0.75,5,no_label,19
72,LaF,0.75,5,label,17
72,LaF,0.75,6,no_label,16
72,LaF,0.75,6,label,15
72,LaF,0.75,7,no_label,14
72,LaF,0.75,7,label,12
73,CR,0.75,0,no_label,36
73,CR,0.75,0,label,31
73,CR,0.75,1,no_label,30
73,CR,0.75,1,label,28
73,CR,0.75,2,no_label,26
73,CR,0.75,2,label,25
73,CR,0.75,3,no_label,23
73,CR,0.75,3,label,21
73,CR,0.75,4,no_label,20
73,CR,0.75,4,label,18
73,CR,0.75,5,no_label,17
73,CR,0.75,5,label,15
73,CR,0.75,6,no_label,14
73,CR,0.75,6,label,12
73,CR,0.75,7,no_label,11
73,CR,0.75,7,label,9
74,LaF,0.75,0,label,31
74,LaF,0.75,0,no_label,31
74,LaF,0.75,1,label,31
74,LaF,0.75,1,no_label,29
74,LaF,0.75,2,label,28
74,LaF,0.75,2,no_label,26
74,LaF,0.75,3,label,26
74,LaF,0.75,3,no_label,24
74,LaF,0.75,4,label,23
74,LaF,0.75,4,no_label,21
74,LaF,0.75,5,label,20
74,LaF,0.75,5,no_label,18
74,LaF,0.75,6,label,18
74,LaF,0.75,6,no_label,16
74,LaF,0.75,7,label,15
74,LaF,0.75,7,no_label,13
75,CR,0.75,0,label,35
75,CR,0.75,0,no_label,33
75,CR,0.75,1,label,31
75,CR,0.75,1,no_label,30
75,CR,0.75,2,label,28
75,CR,0.75,2,no_label,27
75,CR,0.75,3,label,25
75,CR,0.75,3,no_label,24
75,CR,0.75,4,label,22
75,CR,0.75,4,no_label,21
75,CR,0.75,5,label,19
75,CR,0.75,5,no_label,18
75,CR,0.75,6,label,17
75,CR,0.75,6,no_label,16
75,CR,0.75,7,label,14
75,CR,0.75,7,no_label,13
76,LaF,0.75,0,no_label,32
76,LaF,0.75,0,label,29
76,LaF,0.75,1,no_label,27
76,LaF,0.75,1,label,26
76,LaF,0.75,2,no_label,25
76,LaF,0.75,2,label,24
76,LaF,0.75,3,no_label,23
76,LaF,0.75,3,label,22
76,LaF,0.75,4,no_label,20
76,LaF,0.75,4,label,19
76,LaF,0.75,5,no_label,18
76,LaF,0.75,5,label,17
76,LaF,0.75,6,no_label,16
76,LaF,0.75,6,label,15
76,LaF,0.75,7,no_label,14
76,LaF,0.75,7,label,12
77,CR,0.75,0,no_label,32
77,CR,0.75,0,label,30
77,CR,0.75,1,no_label,31
77,CR,0.75,1,label,28
77,CR,0.75,2,no_label,28
77,CR,0.75,2,label,25
77,CR,0.75,3,no_label,26
77,CR,0.75,3,label,23
77,CR,0.75,4,no_label,23
77,CR,0.75,4,label,20
77,CR,0.75,5,no_label,20
77,CR,0.75,5,label,18
77,CR,0.75,6,no_label,18
77,CR,0.75,6,label,15
77,CR,0.75,7,no_label,15
77,CR,0.75,7,label,13
78,LaF,0.75,0,label,32
78,LaF,0.75,0,no_label,33
78,LaF,0.75,1,label,29
78,LaF,0.75,1,no_label,30
78,LaF,0.75,2,label,26
78,LaF,0.75,2,no_label,27
78,LaF,0.75,3,label,24
78,LaF,0.75,3,no_label,24
78,LaF,0.75,4,label,21
78,LaF,0.75,4,no_label,21
78,LaF,0.75,5,label,18
78,LaF,0.75,5,no_label,18
78,LaF,0.75,6,label,16
78,LaF,0.75,6,no_label,15
78,LaF,0.75,7,label,13
78,LaF,0.75,7,no_label,13
79,CR,0.75,0,label,33
79,CR,0.75,0,no_label,32
79,CR,0.75,1,label,31
79,CR,0.75,1,no_label,29
79,CR,0.75,2,label,28
79,CR,0.75,2,no_label,26
79,CR,0.75,3,label,25
79,CR,0.75,3,no_label,23
79,CR,0.75,4,label,23
79,CR,0.75,4,no_label,21
79,CR,0.75,5,label,20
79,CR,0.75,5,no_label,18
79,CR,0.75,6,label,17
79,CR,0.75,6,no_label,16
79,CR,0.75,7,label,15
79,CR,0.75,7,no_label,13
