"subject","theory","step","dist_type","mu"
4,"LaF_treat_missing",1300,"r_labelled",4
4,"LaF_treat_missing",1300,"r_unlabelled",4
4,"LaF_treat_missing",1400,"labelled",0.174412214021626
4,"LaF_treat_missing",1400,"unlabelled",0.202442703990019
4,"LaF_treat_missing",1400,"between",1.78534612671456
4,"LaF_treat_missing",1400,"r_labelled",4
4,"LaF_treat_missing",1400,"r_unlabelled",4
4,"LaF_treat_missing",1500,"labelled",0.177352441937836
4,"LaF_treat_missing",1500,"unlabelled",0.204526495160039
4,"LaF_treat_missing",1500,"between",1.78564855472849
4,"LaF_treat_missing",1500,"r_labelled",4
4,"LaF_treat_missing",1500,"r_unlabelled",4
4,"LaF_treat_missing",1600,"labelled",0.180443052953533
4,"LaF_treat_missing",1600,"unlabelled",0.206725766099134
4,"LaF_treat_missing",1600,"between",1.78527868250889
4,"LaF_treat_missing",1600,"r_labelled",4
4,"LaF_treat_missing",1600,"r_unlabelled",4
4,"LaF_treat_missing",1700,"labelled",0.183672250962961
4,"LaF_treat_missing",1700,"unlabelled",0.209037621391841
4,"LaF_treat_missing",1700,"between",1.78449340809894
4,"LaF_treat_missing",1700,"r_labelled",4
4,"LaF_treat_missing",1700,"r_unlabelled",4
4,"LaF_treat_missing",1800,"labelled",0.187033046002897
4,"LaF_treat_missing",1800,"unlabelled",0.211459369340919
4,"LaF_treat_missing",1800,"between",1.78344021129118
4,"LaF_treat_missing",1800,"r_labelled",4
4,"LaF_treat_missing",1800,"r_unlabelled",4
4,"LaF_treat_missing",1900,"labelled",0.190521303877313
4,"LaF_treat_missing",1900,"unlabelled",0.213988677116747
4,"LaF_treat_missing",1900,"between",1.7822036259307
4,"LaF_treat_missing",1900,"r_labelled",4
4,"LaF_treat_missing",1900,"r_unlabelled",4
5,"CR",0,"labelled",0.238376978726088
5,"CR",0,"unlabelled",0.276261545848417
5,"CR",0,"between",1.50654107723723
5,"CR",0,"r_labelled",5
5,"CR",0,"r_unlabelled",5
5,"CR",100,"labelled",0.210009779713956
5,"CR",100,"unlabelled",0.233813024327551
5,"CR",100,"between",0.465512258113954
5,"CR",100,"r_labelled",5
5,"CR",100,"r_unlabelled",5
5,"CR",200,"labelled",0.218577083548942
5,"CR",200,"unlabelled",0.244833934041059
5,"CR",200,"between",0.594504320472127
5,"CR",200,"r_labelled",5
5,"CR",200,"r_unlabelled",5
5,"CR",300,"labelled",0.222362546305382
5,"CR",300,"unlabelled",0.254406960898513
5,"CR",300,"between",0.748363138950796
5,"CR",300,"r_labelled",5
5,"CR",300,"r_unlabelled",5
5,"CR",400,"labelled",0.223831046691837
5,"CR",400,"unlabelled",0.260741656122144
5,"CR",400,"between",0.902300567284776
5,"CR",400,"r_labelled",5
5,"CR",400,"r_unlabelled",5
5,"CR",500,"labelled",0.224092060203283
5,"CR",500,"unlabelled",0.263415022787403
5,"CR",500,"between",1.04221321126916
5,"CR",500,"r_labelled",5
5,"CR",500,"r_unlabelled",5
5,"CR",600,"labelled",0.224091821808922
5,"CR",600,"unlabelled",0.263634449132836
5,"CR",600,"between",1.16018688915639
