subject,model,explo_overlap,trial,labelled,i_presentation,error
1,LaF,0.25,6,no_label,12,0.0110297711021
1,LaF,0.25,6,no_label,13,0.00864201082147
1,LaF,0.25,6,no_label,14,0.00678204247314
1,LaF,0.25,6,no_label,15,0.00531676819737
1,LaF,0.25,6,no_label,16,0.00417205025074
1,LaF,0.25,6,no_label,17,0.0032718072132
1,LaF,0.25,6,no_label,18,0.00256737995421
1,LaF,0.25,6,no_label,19,0.00201389580183
1,LaF,0.25,6,no_label,20,0.00158037222459
1,LaF,0.25,6,no_label,21,0.00123991149692
1,LaF,0.25,6,no_label,22,0.000973065744137
1,LaF,0.25,7,label,0,0.259172445665
1,LaF,0.25,7,label,1,0.105621223074
1,LaF,0.25,7,label,2,0.120043189521
1,LaF,0.25,7,label,3,0.0801205326491
1,LaF,0.25,7,label,4,0.0683701894381
1,LaF,0.25,7,label,5,0.0516023285975
1,LaF,0.25,7,label,6,0.0413781793708
1,LaF,0.25,7,label,7,0.0321844204058
1,LaF,0.25,7,label,8,0.0254329772879
1,LaF,0.25,7,label,9,0.0199336371895
1,LaF,0.25,7,label,10,0.0156960512616
1,LaF,0.25,7,label,11,0.012328681113
1,LaF,0.25,7,label,12,0.00969933441425
1,LaF,0.25,7,label,13,0.00762420536045
1,LaF,0.25,7,label,14,0.00599711683509
1,LaF,0.25,7,label,15,0.00471571639325
1,LaF,0.25,7,label,16,0.00370938431928
1,LaF,0.25,7,label,17,0.0029174320885
1,LaF,0.25,7,label,18,0.00229501776245
1,LaF,0.25,7,label,19,0.00180531927693
1,LaF,0.25,7,label,20,0.00142029241348
1,LaF,0.25,7,label,21,0.00111738267237
1,LaF,0.25,7,label,22,0.000879155077383
1,LaF,0.25,7,no_label,0,0.222409255149
1,LaF,0.25,7,no_label,1,0.0890029117617
1,LaF,0.25,7,no_label,2,0.102506575331
1,LaF,0.25,7,no_label,3,0.067614760703
1,LaF,0.25,7,no_label,4,0.0579362645049
1,LaF,0.25,7,no_label,5,0.0434435528049
1,LaF,0.25,7,no_label,6,0.0348396609495
1,LaF,0.25,7,no_label,7,0.0269854729493
1,LaF,0.25,7,no_label,8,0.021295110651
1,LaF,0.25,7,no_label,9,0.0166352567479
1,LaF,0.25,7,no_label,10,0.0130734572565
1,LaF,0.25,7,no_label,11,0.0102382297224
1,LaF,0.25,7,no_label,12,0.00803719190453
1,LaF,0.25,7,no_label,13,0.00629990102125
1,LaF,0.25,7,no_label,14,0.00494403523923
1,LaF,0.25,7,no_label,15,0.00387705471387
1,LaF,0.25,7,no_label,16,0.00304243996251
