subject,theory,explo_overlap,trial,labelled,looking_time
60,LaF,0,0,no_label,40
60,LaF,0,0,label,37
60,LaF,0,1,no_label,40
60,LaF,0,1,label,35
60,LaF,0,2,no_label,37
60,LaF,0,2,label,33
60,LaF,0,3,no_label,34
60,LaF,0,3,label,31
60,LaF,0,4,no_label,31
60,LaF,0,4,label,28
60,LaF,0,5,no_label,29
60,LaF,0,5,label,26
60,LaF,0,6,no_label,26
60,LaF,0,6,label,23
60,LaF,0,7,no_label,24
60,LaF,0,7,label,21
61,CR,0,0,no_label,40
61,CR,0,0,label,40
61,CR,0,1,no_label,40
61,CR,0,1,label,40
61,CR,0,2,no_label,40
61,CR,0,2,label,39
61,CR,0,3,no_label,40
61,CR,0,3,label,34
61,CR,0,4,no_label,40
61,CR,0,4,label,30
61,CR,0,5,no_label,40
61,CR,0,5,label,25
61,CR,0,6,no_label,40
61,CR,0,6,label,21
61,CR,0,7,no_label,40
61,CR,0,7,label,17
62,LaF,0,0,label,40
62,LaF,0,0,no_label,40
62,LaF,0,1,label,40
62,LaF,0,1,no_label,37
62,LaF,0,2,label,40
62,LaF,0,2,no_label,34
62,LaF,0,3,label,40
62,LaF,0,3,no_label,31
62,LaF,0,4,label,37
62,LaF,0,4,no_label,29
62,LaF,0,5,label,34
62,LaF,0,5,no_label,26
62,LaF,0,6,label,31
62,LaF,0,6,no_label,24
62,LaF,0,7,label,28
62,LaF,0,7,no_label,21
63,CR,0,0,label,40
63,CR,0,0,no_label,40
63,CR,0,1,label,40
63,CR,0,1,no_label,40
63,CR,0,2,label,38
63,CR,0,2,no_label,39
63,CR,0,3,label,34
63,CR,0,3,no_label,35
63,CR,0,4,label,31
63,CR,0,4,no_label,31
63,CR,0,5,label,27
63,CR,0,5,no_label,27
63,CR,0,6,label,23
63,CR,0,6,no_label,23
63,CR,0,7,label,20
63,CR,0,7,no_label,19
64,LaF,0,0,no_label,39
64,LaF,0,0,label,40
64,LaF,0,1,no_label,40
64,LaF,0,1,label,40
64,LaF,0,2,no_label,38
64,LaF,0,2,label,40
64,LaF,0,3,no_label,35
64,LaF,0,3,label,37
64,LaF,0,4,no_label,32
64,LaF,0,4,label,34
64,LaF,0,5,no_label,29
64,LaF,0,5,label,30
64,LaF,0,6,no_label,26
64,LaF,0,6,label,27
64,LaF,0,7,no_label,23
64,LaF,0,7,label,24
65,CR,0,0,no_label,40
65,CR,0,0,label,40
65,CR,0,1,no_label,37
65,CR,0,1,label,37
65,CR,0,2,no_label,32
65,CR,0,2,label,30
65,CR,0,3,no_label,28
65,CR,0,3,label,24
65,CR,0,4,no_label,23
65,CR,0,4,label,19
65,CR,0,5,no_label,18
65,CR,0,5,label,15
65,CR,0,6,no_label,14
65,CR,0,6,label,11
65,CR,0,7,no_label,10
65,CR,0,7,label,8
66,LaF,0,0,label,40
66,LaF,0,0,no_label,37
66,LaF,0,1,label,40
66,LaF,0,1,no_label,34
66,LaF,0,2,label,39
66,LaF,0,2,no_label,32
66,LaF,0,3,label,36
66,LaF,0,3,no_label,29
66,LaF,0,4,label,33
66,LaF,0,4,no_label,27
66,LaF,0,5,label,30
66,LaF,0,5,no_label,25
66,LaF,0,6,label,28
66,LaF,0,6,no_label,22
66,LaF,0,7,label,25
66,LaF,0,7,no_label,20
67,CR,0,0,label,40
67,CR,0,0,no_label,36
67,CR,0,1,label,40
67,CR,0,1,no_label,33
67,CR,0,2,label,37
67,CR,0,2,no_label,29
67,CR,0,3,label,33
67,CR,0,3,no_label,26
67,CR,0,4,label,29
67,CR,0,4,no_label,22
67,CR,0,5,label,25
67,CR,0,5,no_label,19
67,CR,0,6,label,21
67,CR,0,6,no_label,16
67,CR,0,7,label,17
67,CR,0,7,no_label,12
68,LaF,0,0,no_label,40
68,LaF,0,0,label,40
68,LaF,0,1,no_label,40
68,LaF,0,1,label,40
68,LaF,0,2,no_label,40
68,LaF,0,2,label,36
68,LaF,0,3,no_label,36
68,LaF,0,3,label,31
68,LaF,0,4,no_label,30
68,LaF,0,4,label,26
68,LaF,0,5,no_label,25
68,LaF,0,5,label,21
68,LaF,0,6,no_label,20
68,LaF,0,6,label,16
68,LaF,0,7,no_label,15
68,LaF,0,7,label,12
69,CR,0,0,no_label,40
69,CR,0,0,label,40
69,CR,0,1,no_label,40
69,CR,0,1,label,40
69,CR,0,2,no_label,40
69,CR,0,2,label,39
69,CR,0,3,no_label,40
69,CR,0,3,label,36
69,CR,0,4,no_label,38
69,CR,0,4,label,34
69,CR,0,5,no_label,36
69,CR,0,5,label,32
69,CR,0,6,no_label,33
69,CR,0,6,label,30
69,CR,0,7,no_label,31
69,CR,0,7,label,28
70,LaF,0,0,label,37
70,LaF,0,0,no_label,38
70,LaF,0,1,label,34
70,LaF,0,1,no_label,36
70,LaF,0,2,label,31
70,LaF,0,2,no_label,34
70,LaF,0,3,label,29
70,LaF,0,3,no_label,31
70,LaF,0,4,label,27
70,LaF,0,4,no_label,29
70,LaF,0,5,label,25
70,LaF,0,5,no_label,27
70,LaF,0,6,label,23
70,LaF,0,6,no_label,25
70,LaF,0,7,label,21
70,LaF,0,7,no_label,22
71,CR,0,0,label,40
71,CR,0,0,no_label,40
71,CR,0,1,label,40
71,CR,0,1,no_label,38
71,CR,0,2,label,36
71,CR,0,2,no_label,34
71,CR,0,3,label,32
71,CR,0,3,no_label,30
71,CR,0,4,label,28
71,CR,0,4,no_label,26
71,CR,0,5,label,24
71,CR,0,5,no_label,22
71,CR,0,6,label,20
71,CR,0,6,no_label,18
71,CR,0,7,label,16
71,CR,0,7,no_label,14
72,LaF,0,0,no_label,37
72,LaF,0,0,label,40
72,LaF,0,1,no_label,37
72,LaF,0,1,label,40
72,LaF,0,2,no_label,34
72,LaF,0,2,label,40
72,LaF,0,3,no_label,32
72,LaF,0,3,label,38
72,LaF,0,4,no_label,29
72,LaF,0,4,label,35
72,LaF,0,5,no_label,26
72,LaF,0,5,label,32
72,LaF,0,6,no_label,24
72,LaF,0,6,label,28
72,LaF,0,7,no_label,21
72,LaF,0,7,label,25
73,CR,0,0,no_label,37
73,CR,0,0,label,35
73,CR,0,1,no_label,35
73,CR,0,1,label,33
73,CR,0,2,no_label,33
73,CR,0,2,label,31
73,CR,0,3,no_label,32
73,CR,0,3,label,29
73,CR,0,4,no_label,30
73,CR,0,4,label,28
73,CR,0,5,no_label,29
73,CR,0,5,label,26
73,CR,0,6,no_label,27
73,CR,0,6,label,25
73,CR,0,7,no_label,26
73,CR,0,7,label,24
74,LaF,0,0,label,40
74,LaF,0,0,no_label,40
74,LaF,0,1,label,40
74,LaF,0,1,no_label,40
74,LaF,0,2,label,40
74,LaF,0,2,no_label,39
74,LaF,0,3,label,39
74,LaF,0,3,no_label,37
74,LaF,0,4,label,36
74,LaF,0,4,no_label,34
74,LaF,0,5,label,33
74,LaF,0,5,no_label,32
74,LaF,0,6,label,31
74,LaF,0,6,no_label,29
74,LaF,0,7,label,28
74,LaF,0,7,no_label,27
75,CR,0,0,label,40
75,CR,0,0,no_label,40
75,CR,0,1,label,40
75,CR,0,1,no_label,40
75,CR,0,2,label,40
75,CR,0,2,no_label,40
75,CR,0,3,label,37
75,CR,0,3,no_label,38
75,CR,0,4,label,34
75,CR,0,4,no_label,34
75,CR,0,5,label,30
75,CR,0,5,no_label,31
75,CR,0,6,label,27
75,CR,0,6,no_label,28
75,CR,0,7,label,24
75,CR,0,7,no_label,24
76,LaF,0,0,no_label,40
76,LaF,0,0,label,40
76,LaF,0,1,no_label,40
76,LaF,0,1,label,40
76,LaF,0,2,no_label,39
76,LaF,0,2,label,40
76,LaF,0,3,no_label,35
76,LaF,0,3,label,40
76,LaF,0,4,no_label,32
76,LaF,0,4,label,40
76,LaF,0,5,no_label,28
76,LaF,0,5,label,40
76,LaF,0,6,no_label,25
76,LaF,0,6,label,40
76,LaF,0,7,no_label,22
76,LaF,0,7,label,40
77,CR,0,0,no_label,40
77,CR,0,0,label,40
77,CR,0,1,no_label,40
77,CR,0,1,label,40
77,CR,0,2,no_label,40
77,CR,0,2,label,39
77,CR,0,3,no_label,40
77,CR,0,3,label,35
77,CR,0,4,no_label,37
77,CR,0,4,label,31
77,CR,0,5,no_label,32
77,CR,0,5,label,27
77,CR,0,6,no_label,28
77,CR,0,6,label,24
77,CR,0,7,no_label,24
77,CR,0,7,label,20
78,LaF,0,0,label,40
78,LaF,0,0,no_label,34
78,LaF,0,1,label,39
78,LaF,0,1,no_label,30
78,LaF,0,2,label,37
78,LaF,0,2,no_label,27
78,LaF,0,3,label,33
78,LaF,0,3,no_label,25
78,LaF,0,4,label,30
78,LaF,0,4,no_label,22
78,LaF,0,5,label,27
78,LaF,0,5,no_label,20
78,LaF,0,6,label,23
78,LaF,0,6,no_label,17
78,LaF,0,7,label,20
78,LaF,0,7,no_label,15
79,CR,0,0,label,40
79,CR,0,0,no_label,40
79,CR,0,1,label,40
79,CR,0,1,no_label,40
79,CR,0,2,label,40
79,CR,0,2,no_label,40
79,CR,0,3,label,38
79,CR,0,3,no_label,36
79,CR,0,4,label,34
79,CR,0,4,no_label,31
79,CR,0,5,label,29
79,CR,0,5,no_label,26
79,CR,0,6,label,24
79,CR,0,6,no_label,22
79,CR,0,7,label,20
79,CR,0,7,no_label,18
