subject,theory,step,labelled,exemplar,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10
0,LaF,200,no_label,7,0.258815360792,0.0333103669572,0.0823261388593,0.701931473513,0.0629067411311,0.41241584137,0.580040721261,0.655157375071,0.33986757681,0.135076686149,0.672843714005
0,LaF,300,label,0,0.3863548512,0.941520485743,0.875985862481,0.575748818483,0.391533577775,0.35850620356,0.485172002251,0.0839006836705,0.298034374688,0.389263251746,0.0847917601677
0,LaF,300,label,1,0.490611768874,0.941422392886,0.814119739938,0.348512088512,0.678073056411,0.435657117868,0.184073174286,0.0972253595398,0.203583318984,0.764375139716,0.0419454068939
0,LaF,300,label,2,0.382190060743,0.920231340842,0.729517465182,0.348174539281,0.29339847371,0.602728563242,0.692233207353,0.0721584011163,0.292061159627,0.470338817683,0.0369252682273
0,LaF,300,label,3,0.243723159509,0.95946645316,0.31871978034,0.380801210752,0.346055970649,0.138297451192,0.807870117413,0.0577422375593,0.165377690459,0.737469540551,0.146067775464
0,LaF,300,no_label,4,0.623444078314,0.038518607812,0.27515000734,0.202276748852,0.0629937488391,0.588660017996,0.194290017524,0.783597754374,0.509686999996,0.248634472858,0.252684044654
0,LaF,300,no_label,5,0.367748772741,0.0260768168907,0.1187923166,0.718264083616,0.0960589765335,0.861740250141,0.376192318514,0.559094818677,0.332326611139,0.259592821482,0.346846765568
0,LaF,300,no_label,6,0.249487363199,0.0269897122829,0.225187880506,0.559800916941,0.0898682640346,0.335876557758,0.17938024155,0.749714073871,0.30163007563,0.603060566639,0.429183862203
0,LaF,300,no_label,7,0.350106844525,0.0315839161653,0.121805313882,0.690833325921,0.0434885712577,0.392229281347,0.607831342684,0.637466413861,0.386751917127,0.173388844365,0.687877130944
0,LaF,400,label,0,0.418909701155,0.940588345679,0.898574039256,0.562337714634,0.383012765869,0.37361605532,0.460670327538,0.0727627691626,0.293818419099,0.427455186085,0.0724634588157
0,LaF,400,label,1,0.560814764738,0.93892217755,0.828903338882,0.325075426631,0.720242737468,0.46159672061,0.171534595468,0.0851258382943,0.200473556455,0.786313187649,0.0340456352195
0,LaF,400,label,2,0.379401863173,0.917382451887,0.78314988353,0.326907291444,0.258761724436,0.655158126825,0.68640750947,0.062845469532,0.284867047999,0.540614294317,0.0304449409634
0,LaF,400,label,3,0.267592698743,0.958633044598,0.328141307994,0.368518541089,0.358695234031,0.15397561625,0.794858539596,0.0515193686527,0.161093768599,0.764795796642,0.128462103516
0,LaF,400,no_label,4,0.693782991182,0.0369626520164,0.315247510227,0.185364397434,0.0518188908874,0.608729466141,0.201645296447,0.759554429688,0.511970291962,0.288231492296,0.250551597691
0,LaF,400,no_label,5,0.442765937516,0.0247994703003,0.143006812655,0.702818375928,0.0755223605956,0.885249983328,0.379043962524,0.517905764644,0.329769727201,0.309796664367,0.349316229941
0,LaF,400,no_label,6,0.25928865254,0.0252941675662,0.297408473892,0.547453714693,0.0673957875009,0.378885946428,0.188893421062,0.746844447555,0.304562216193,0.671395207973,0.394477977033
0,LaF,400,no_label,7,0.440634043472,0.0308027993038,0.152383939399,0.666023836828,0.0343851354865,0.424116610597,0.61889434466,0.603304865855,0.391415421438,0.204575590703,0.706469867432
0,LaF,500,label,0,0.418768728407,0.941039604605,0.908091777914,0.558994039188,0.383913146025,0.381941460459,0.438452949487,0.0676856661084,0.286931800114,0.424636182361,0.0587733766268
0,LaF,500,label,1,0.568618127566,0.938269866257,0.838582516254,0.314009340159,0.737599790015,0.47584996893,0.159319667594,0.0797066254703,0.194889060426,0.784982677619,0.0267442777665
0,LaF,500,label,2,0.363568449566,0.916937266934,0.807127461269,0.311548841989,0.249134660301,0.678200202713,0.679880582647,0.0588463503975,0.276726776223,0.553743067183,0.0244248418656
0,LaF,500,label,3,0.2677434261,0.958431006872,0.333631816995,0.367760956023,0.365638066843,0.16168789783,0.781814894084,0.0489307910134,0.156786670724,0.764413298174,0.108974004103
0,LaF,500,no_label,4,0.708636145742,0.0361992195968,0.331530078949,0.168461056489,0.0495959170067,0.62234639954,0.200478825761,0.747077299964,0.506478424437,0.290981302424,0.243176882042
0,LaF,500,no_label,5,0.466825750866,0.0241493100952,0.153839965191,0.6823724825,0.0711096540958,0.896132554017,0.373671972957,0.498195034531,0.323553620589,0.310194126488,0.346127271156
0,LaF,500,no_label,6,0.249989260032,0.0244322063206,0.330700010424,0.520916936771,0.0615490158609,0.402810240159,0.193152200643,0.743834451042,0.299130369812,0.68404146234,0.382978410634
0,LaF,500,no_label,7,0.45883139782,0.0302795415439,0.167850710753,0.639610696891,0.0322661576123,0.445316125454,0.622250871515,0.585690897634,0.384813656707,0.207866072886,0.711551229485
0,LaF,600,label,0,0.410319702456,0.941524783203,0.912411554872,0.559532559286,0.380655431751,0.386628548566,0.422963759134,0.0656023848801,0.282003759921,0.415959209685,0.0496209802309
0,LaF,600,label,1,0.557659825706,0.938071923585,0.845248018565,0.30833937812,0.739127332836,0.484756546133,0.151127104122,0.0775055341919,0.190741624751,0.781275007919,0.0221254090007
0,LaF,600,label,2,0.349565333587,0.916804000538,0.817024331874,0.303401294639,0.245371819761,0.68887154135,0.674451940067,0.0573079877875,0.270780111851,0.552495271695,0.0205858259839
0,LaF,600,label,3,0.261693978784,0.958376538799,0.336715729503,0.370612232083,0.364221367952,0.166084573744,0.77171875631,0.0478328088944,0.153823445903,0.759474647589,0.0955992980826
0,LaF,600,no_label,4,0.705325412986,0.0357222963851,0.33616211591,0.156950062492,0.0490910348533,0.628843918069,0.199558076231,0.744138892862,0.503226140779,0.28618890066,0.23577851877
0,LaF,600,no_label,5,0.465458352718,0.0237459323139,0.156972394852,0.668366265155,0.0700596696841,0.901124878903,0.370619351224,0.493319495058,0.319125238854,0.303686432556,0.339131356586
0,LaF,600,no_label,6,0.239999178343,0.0240281568964,0.341507250884,0.501128230507,0.0599618850314,0.414098338808,0.195291654248,0.741487339809,0.29473878207,0.683032811546,0.37944102172
0,LaF,600,no_label,7,0.451550494365,0.0299365389924,0.174673500311,0.619123937978,0.0316069492501,0.456703263145,0.625925197091,0.58032599421,0.379844234445,0.205718211213,0.712519788159
0,LaF,700,label,0,0.40478557182,0.941622844957,0.914618722034,0.56120609505,0.377747077537,0.389215812675,0.414302779817,0.0644878827805,0.279635051324,0.411073315661,0.0444586013868
0,LaF,700,label,1,0.548930782963,0.937699727892,0.849402202665,0.305650015845,0.738063381513,0.489786736012,0.146717957123,0.0763391616871,0.188652195784,0.779553437792,0.019586420238
0,LaF,700,label,2,0.341089330783,0.916376832807,0.821923075953,0.299658660021,0.243311901939,0.694220645848,0.671393424977,0.0565022099267,0.267622057908,0.551416049554,0.0184515165598
0,LaF,700,label,3,0.257642771919,0.958224222664,0.338540187866,0.373663659109,0.362194612761,0.168550511763,0.765644896921,0.0471782871163,0.152407526205,0.756631570656,0.0878863593047
0,LaF,700,no_label,4,0.701288333285,0.0353776370548,0.337332137651,0.150221584183,0.048784572632,0.631838496672,0.199198170812,0.743534501036,0.501483815366,0.282769060518,0.230938464473
0,LaF,700,no_label,5,0.461493591597,0.0234679867676,0.158077969252,0.660056599337,0.069393481611,0.903505645576,0.369273293229,0.49230457443,0.316530809901,0.299531087902,0.334046650105
0,LaF,700,no_label,6,0.233878497691,0.0237774070786,0.345461581226,0.489445414212,0.0592627086459,0.419566941509,0.196240127684,0.739674645076,0.292076013887,0.681633415842,0.378085612795
0,LaF,700,no_label,7,0.444458654425,0.0296916553121,0.177964943067,0.606041676547,0.031246471817,0.462655976445,0.628313201822,0.577812807567,0.37699501712,0.204256464302,0.713316930327
0,LaF,800,label,0,0.401968465153,0.941495643273,0.915748853629,0.56261663538,0.375998091984,0.390507593377,0.410100610248,0.0638011760399,0.278634854158,0.408837082431,0.0416726042355
0,LaF,800,label,1,0.543924442602,0.93724145998,0.85170714802,0.304454140124,0.737096879967,0.492304945032,0.144637766378,0.0756041997489,0.187690830568,0.77888808253,0.0182366902895
0,LaF,800,label,2,0.336528794882,0.915846658635,0.824499540741,0.297953867537,0.242167526558,0.696839073683,0.670022327778,0.0559983194473,0.266110353126,0.551072549604,0.0173072384177
0,LaF,800,label,3,0.255512680949,0.958024521982,0.339583610135,0.375762793674,0.361077451626,0.169848989553,0.762574040965,0.0467502410516,0.151841054148,0.755380832407,0.0836775674487
0,LaF,800,no_label,4,0.698865119714,0.0351424458863,0.337552912055,0.146580010422,0.0485456792315,0.633128944905,0.199086266743,0.743251824092,0.500449699963,0.280943779992,0.22822615998
0,LaF,800,no_label,5,0.459038594659,0.0232859619427,0.158509876573,0.655467076954,0.0688794632442,0.904598268775,0.368659227442,0.491915839928,0.315019941757,0.297430889474,0.331172782611
0,LaF,800,no_label,6,0.230580878578,0.0236090692108,0.347155857692,0.48307563599,0.0588489997255,0.422187894242,0.196615595694,0.738344158586,0.290596185616,0.680979975255,0.377552884583
0,LaF,800,no_label,7,0.440325434079,0.029521740693,0.179622624336,0.598588166766,0.0310227884667,0.465633128722,0.629436710389,0.576101620821,0.375481982074,0.203640692164,0.714052547544
0,LaF,900,label,0,0.400624422439,0.941322665642,0.916289778146,0.563521794326,0.374959015577,0.391105426983,0.408235679671,0.0633448364885,0.278195727083,0.407883745268,0.0401799018488
0,LaF,900,label,1,0.541257507525,0.936841285597,0.852853249313,0.303962101428,0.73637808673,0.493451777676,0.143734281787,0.0750928571296,0.187219075768,0.778606659885,0.0175194442423
0,LaF,900,label,2,0.334185845365,0.915403532151,0.825813427213,0.297172770333,0.241481223828,0.69806811919,0.669488328697,0.0556564327322,0.265373439353,0.551006221024,0.0166960468988
0,LaF,900,label,3,0.254457148988,0.957851922783,0.340141868468,0.376989816003,0.360594387451,0.170522223825,0.761176425164,0.0464600425737,0.151634190098,0.754916397203,0.0814252470724
0,LaF,900,no_label,4,0.697553833714,0.0349948088635,0.33748875252,0.144691077721,0.0483564716241,0.633619337649,0.199092899779,0.742984935782,0.49977502557,0.280031973807,0.22680329765
0,LaF,900,no_label,5,0.457809932106,0.0231765551231,0.158630562805,0.653030436236,0.0684815346253,0.905055964351,0.368372523866,0.491600843019,0.314115327684,0.296467815549,0.329650019089
0,LaF,900,no_label,6,0.228875114133,0.023502610177,0.347903177748,0.47973364098,0.0585844198442,0.423402772294,0.196736562566,0.737390974882,0.289779794588,0.680751936117,0.377367696785
0,LaF,900,no_label,7,0.43816632747,0.0294148390911,0.180448863775,0.594580592997,0.0308823207942,0.46707659908,0.629856453474,0.574851357679,0.374706824447,0.203471587036,0.714601442946
0,LaF,1000,label,0,0.400030202815,0.941186494433,0.916508472337,0.564055658063,0.374248770369,0.391361726783,0.407457776899,0.0630220210133,0.27794910764,0.407494717836,0.039375576189
0,LaF,1000,label,1,0.539877819137,0.936550810499,0.853333400694,0.303799226705,0.735780245871,0.493921023983,0.143364801414,0.0747116674818,0.186936486168,0.778449174662,0.017134010344
0,LaF,1000,label,2,0.333037458697,0.915107225105,0.826429034498,0.296818255225,0.240987362858,0.698625487011,0.669301736472,0.0554121886418,0.264968848054,0.551020001837,0.0163668697777
0,LaF,1000,label,3,0.253964108077,0.957734659953,0.34041432725,0.377668731007,0.360402796608,0.170887033474,0.760580524112,0.0462573504317,0.151557357022,0.754804008518,0.0802295202192
0,LaF,1000,no_label,4,0.6968318882,0.0349081783275,0.337324031164,0.143734032541,0.0482024267049,0.633745964393,0.199155060682,0.742718810841,0.499288769327,0.279556480146,0.226082418481
0,LaF,1000,no_label,5,0.457251376984,0.0231164124819,0.158589803799,0.651751368202,0.0681627733335,0.90521032611,0.368239227093,0.491313720673,0.313540807201,0.296050834535,0.328836076624
0,LaF,1000,no_label,6,0.22800784885,0.0234408370356,0.348192614262,0.478009259519,0.0584097725944,0.42393435466,0.19675342691,0.736713247619,0.28929840586,0.680699100865,0.377323205213
0,LaF,1000,no_label,7,0.437088285979,0.0293553364208,0.1808415814,0.59246917873,0.0307922931152,0.467765099626,0.629962216843,0.573947272856,0.374300680551,0.203492737786,0.714969597118
0,LaF,1100,label,0,0.399822231045,0.941105941769,0.916552826141,0.564367973715,0.373673867865,0.391456659881,0.40715087154,0.0627802036611,0.277750059424,0.407340304974,0.0389358832273
0,LaF,1100,label,1,0.539188489801,0.936363284029,0.853446837071,0.303790406979,0.735225761704,0.494072439293,0.143221972895,0.0744116844201,0.186717704042,0.778326575682,0.0169227847206
0,LaF,1100,label,2,0.332528134151,0.91494410454,0.826664462012,0.296661655353,0.24056229979,0.698871746109,0.669242420514,0.0552306105088,0.264698328553,0.551053059153,0.0161866308231
0,LaF,1100,label,3,0.253768246915,0.957670469614,0.340525030507,0.378043493807,0.360323312737,0.171105836434,0.760337641635,0.046112517478,0.151517748958,0.754840782745,0.0795981567396
0,LaF,1100,no_label,4,0.696408033072,0.0348600376105,0.3371183755,0.143260489215,0.0480719214521,0.633711541387,0.199241002854,0.742461994799,0.498903118235,0.279267462674,0.225725381872
0,LaF,1100,no_label,5,0.457031141565,0.0230869329471,0.158464250408,0.651076630028,0.0678947178726,0.905223837807,0.368178933869,0.491061660218,0.313143156523,0.295873723767,0.328375680782
0,LaF,1100,no_label,6,0.227574425118,0.023408626576,0.348248507762,0.477126456522,0.0582902315329,0.424139390279,0.196735516255,0.736229960198,0.288977592274,0.680702146815,0.377329091518
0,LaF,1100,no_label,7,0.436576831692,0.0293279800996,0.181008459362,0.591355791426,0.0307324846899,0.468090365235,0.629950498662,0.573304149301,0.374066435218,0.203581858388,0.715205185762
0,LaF,1200,label,0,0.39981781996,0.941074762276,0.916503733695,0.564555315022,0.373150137475,0.391476938138,0.407036453836,0.0625891228673,0.277547600605,0.407276461969,0.0386892079231
0,LaF,1200,label,1,0.538870000852,0.936254269022,0.853362671179,0.303852764192,0.734682982971,0.494078943847,0.143169552101,0.0741643306493,0.186513802318,0.778209363664,0.0168032976888
0,LaF,1200,label,2,0.332362866666,0.914880327912,0.82669631374,0.296595714166,0.240156516787,0.698978290262,0.669222214327,0.0550906387596,0.264477207081,0.551088481375,0.0160852051578
0,LaF,1200,label,3,0.253732311948,0.957647228049,0.340546533006,0.378255299306,0.360280614476,0.171256643773,0.760240583072,0.0460070516528,0.151480956373,0.7549366711,0.0792673531987
0,LaF,1200,no_label,4,0.696136529296,0.0348346932518,0.336895199699,0.143038064681,0.0479568735963,0.633608538541,0.199336076008,0.742216762163,0.498573839218,0.279049767176,0.225550907
0,LaF,1200,no_label,5,0.456980734254,0.0230755032326,0.158295109311,0.650717158273,0.0676587887485,0.90517357992,0.368153900904,0.490844771741,0.31284100617,0.295793796387,0.328087452132
0,LaF,1200,no_label,6,0.22736599638,0.0233947783514,0.348183882326,0.476680964472,0.0582044844274,0.424190103133,0.196712241432,0.735881527976,0.288732581223,0.68071369352,0.377347602029
0,LaF,1200,no_label,7,0.43636112896,0.029321043474,0.181058751396,0.59076287956,0.030690856583,0.468242034631,0.629906972334,0.572851672454,0.373908412581,0.203688509372,0.715352871965
0,LaF,1300,label,0,0.399923201564,0.941081045186,0.91640490368,0.564671606986,0.372643808798,0.391463394275,0.406994993677,0.0624305065362,0.277326938575,0.407242711545,0.0385448254025
0,LaF,1300,label,1,0.538753037846,0.936200137386,0.853173255739,0.303946525265,0.734141400234,0.494021020101,0.14315010533,0.0739516853391,0.186307168339,0.778088419177,0.0167322852314
0,LaF,1300,label,2,0.332385163348,0.914884705588,0.826620628746,0.296569692498,0.239752913292,0.699024002225,0.669208940426,0.0549787390689,0.264270403056,0.551122148354,0.016025628512
0,LaF,1300,label,3,0.253783765613,0.957652781933,0.340519702562,0.378379020228,0.360246850964,0.171375912744,0.760199298869,0.045928734412,0.151435619763,0.755053435412,0.0790968829794
0,LaF,1300,no_label,4,0.695945516785,0.0348223398704,0.336665203957,0.142948059447,0.0478520174059,0.633478844782,0.199434074077,0.741981575227,0.49827883586,0.278855093369,0.22546507308
0,LaF,1300,no_label,5,0.457017286269,0.0230743476623,0.15810453145,0.650524534631,0.0674435015885,0.905095486424,0.368146442456,0.490657320207,0.312592036228,0.295749447848,0.32788129684
0,LaF,1300,no_label,6,0.227275775778,0.023391897351,0.348057474214,0.476465869325,0.0581396260063,0.42416862803,0.196694162685,0.735625643294,0.288523873411,0.680718646436,0.377364278462
0,LaF,1300,no_label,7,0.436301386279,0.0293266318198,0.181049754193,0.59044386462,0.0306603421395,0.468310624558,0.629864550136,0.572534870217,0.373782700114,0.203794940287,0.715444750828
0,LaF,1400,label,0,0.400089221643,0.941114079856,0.91627973255,0.564745783265,0.37214247211,0.391435228103,0.406977701301,0.0622929564064,0.277086198094,0.407215129485,0.0384548775827
0,LaF,1400,label,1,0.538747503742,0.93618306754,0.852928106434,0.304052471186,0.733598571334,0.493935759437,0.143140745729,0.0737620690934,0.186092507345,0.777961646585,0.0166870189743
0,LaF,1400,label,2,0.33251147272,0.914934310318,0.826488830563,0.296559505606,0.23934715011,0.699044660494,0.66919262117,0.0548859163955,0.264064009043,0.551153582835,0.0159884088978
0,LaF,1400,label,3,0.253883501611,0.957677784787,0.340467042521,0.378453452957,0.360213365172,0.171480564183,0.760176611125,0.0458692295727,0.151379031024,0.755175858672,0.0790125397809
0,LaF,1400,no_label,4,0.695799149018,0.0348172492322,0.336433682909,0.142929429796,0.0477540465228,0.63334137685,0.19953251954,0.741754024081,0.498006781984,0.278665287856,0.225420344418
0,LaF,1400,no_label,5,0.457099830562,0.0230789477561,0.15790429548,0.650422049864,0.0672419087309,0.905006194058,0.368148177107,0.490492334563,0.312374094653,0.295716108042,0.327713224872
0,LaF,1400,no_label,6,0.227248903272,0.0233954235265,0.347900011018,0.476374769678,0.0580879394888,0.424114074579,0.196683674894,0.735432808219,0.288333269572,0.680714602705,0.377374726061
0,LaF,1400,no_label,7,0.436325272809,0.0293398192975,0.181011340007,0.590271400546,0.0306368183949,0.468339341719,0.629833329113,0.572312797767,0.373669647163,0.203896744736,0.715502105574
0,LaF,1500,label,0,0.400289612386,0.941165872062,0.916140654716,0.564793418262,0.371642346212,0.391401560222,0.406966134488,0.0621692152781,0.276827497044,0.407185299039,0.0383941737151
0,LaF,1500,label,1,0.538804958154,0.936190892754,0.852653469304,0.304161335643,0.733054750724,0.493840271291,0.143133200368,0.0735877370919,0.18586908544,0.777829277692,0.0166555549783
0,LaF,1500,label,2,0.332696716655,0.915013797881,0.826328155356,0.296553732598,0.238939398868,0.69905642489,0.669171533336,0.0548061148641,0.263852998026,0.551183303772,0.0159632681531
0,LaF,1500,label,3,0.254010076906,0.957715757159,0.340400774901,0.378498838076,0.360178663744,0.171578487798,0.760158225157,0.0458227943295,0.151311474442,0.755298612807,0.0789751642114
0,LaF,1500,no_label,4,0.695679168498,0.0348162271381,0.336203322669,0.142950205029,0.0476609418438,0.633204629072,0.199630453399,0.741531975977,0.497751498599,0.27847477173,0.225393194545
0,LaF,1500,no_label,5,0.457207735622,0.0230867814323,0.157700579277,0.65036929439,0.0670498661625,0.904913378127,0.368154991027,0.490343695659,0.312175229233,0.295685102769,0.327562195482
0,LaF,1500,no_label,6,0.227256831565,0.0234026590016,0.347727530147,0.476352008354,0.0580448592196,0.424045151056,0.196680075462,0.735282702454,0.288152235442,0.680703313352,0.377378658115
0,LaF,1500,no_label,7,0.436394923357,0.0293576720737,0.180958972252,0.590178674183,0.03061789514,0.468348944261,0.629814405761,0.572155971401,0.373560409874,0.203994292698,0.715538680613
0,LaF,1600,label,0,0.400510073247,0.941230893956,0.915994242085,0.564823091186,0.371142940017,0.391366806907,0.406954373145,0.0620546067133,0.276553700126,0.407151077351,0.038349473188
0,LaF,1600,label,1,0.538898990853,0.93621567795,0.85236313922,0.304268711141,0.732510895799,0.493742494962,0.143125113585,0.0734235221775,0.185637638453,0.777692180356,0.0166316140839
0,LaF,1600,label,2,0.332916253735,0.915113337079,0.826152915725,0.296546999115,0.238531116825,0.699066606224,0.669146669123,0.0547352494086,0.263635949225,0.551212042916,0.0159447843638
0,LaF,1600,label,3,0.254151549556,0.957762412255,0.340327485967,0.378525967146,0.360143628373,0.17167340977,0.760139369416,0.0457854826572,0.15123406499,0.755420415725,0.0789641173452
0,LaF,1600,no_label,4,0.695576030469,0.0348175587358,0.335975473982,0.142993237158,0.047571502297,0.633072361012,0.199727506151,0.741313823297,0.497509303278,0.278282732498,0.22537228884
0,LaF,1600,no_label,5,0.457330347638,0.0230964847462,0.157496570055,0.650344440733,0.0668649359383,0.904820556464,0.368164746986,0.490206664082,0.311988671442,0.295654136846,0.327418449769
0,LaF,1600,no_label,6,0.227284428838,0.0234120490027,0.34754834859,0.476367788174,0.0580077124466,0.423970862723,0.196681783492,0.735161461013,0.287976555726,0.680687342254,0.377377244617
0,LaF,1600,no_label,7,0.436490182974,0.0293784965238,0.180900589023,0.590129795849,0.0306022009344,0.468349485322,0.629805851106,0.57204366548,0.373450812223,0.20408925483,0.71556330022
0,LaF,1700,label,0,0.40074267305,0.941305455509,0.915843954246,0.564839678024,0.370644878093,0.391333170981,0.40694135505,0.0619460972066,0.276267361267,0.40711264558,0.0383138160618
0,LaF,1700,label,1,0.539014962741,0.936252352092,0.852064314393,0.304372564373,0.731967994459,0.49364614911,0.143116349449,0.0732659739853,0.185399195287,0.777551263628,0.0166118903213
0,LaF,1700,label,2,0.333156415431,0.915226749957,0.825970589906,0.296536823142,0.238123884419,0.699078534808,0.669119635954,0.0546705728438,0.263412808872,0.551240509397,0.01593009258
0,LaF,1700,label,3,0.254301169519,0.957814970817,0.340250715119,0.378540761441,0.360109704784,0.171767129708,0.760119013389,0.0457546043104,0.151147970709,0.755541502374,0.0789685150637
0,LaF,1700,no_label,4,0.695484587623,0.0348203584879,0.335750793913,0.143049088125,0.0474850350648,0.632946186061,0.199823537206,0.741098425116,0.497277786951,0.278089874122,0.225352371396
0,LaF,1700,no_label,5,0.457462000397,0.0231073421704,0.157293877551,0.650335373506,0.066685706507,0.904729316936,0.368176258134,0.490077787597,0.311810357781,0.295623224389,0.327277682833
0,LaF,1700,no_label,6,0.227323489389,0.0234227137933,0.347366740169,0.47640574534,0.0579749553765,0.423895564736,0.19668721545,0.735059697721,0.287803952254,0.680668949446,0.377371979325
0,LaF,1700,no_label,7,0.436600111214,0.0294013390018,0.180840226425,0.590104963035,0.0305889624772,0.468345867091,0.629805126049,0.571961568649,0.373338669219,0.204183344914,0.71558164802
0,LaF,1800,label,0,0.400982929996,0.941387133545,0.915691609502,0.564846042165,0.370149051933,0.391301802199,0.406927680811,0.0618417124762,0.275970479243,0.407070884695,0.0382835363934
0,LaF,1800,label,1,0.53914460783,0.936297698097,0.851760725463,0.304472013512,0.731426880914,0.493553001265,0.143107473936,0.073112791255,0.185154675806,0.777407294261,0.0165946376564
0,LaF,1800,label,2,0.333409503115,0.915350180451,0.825785071204,0.29652210143,0.237719050822,0.699093753265,0.669091933214,0.0546102469746,0.263183962972,0.551269323974,0.0159176737829
0,LaF,1800,label,3,0.254455067458,0.957871642908,0.340172370602,0.378546572365,0.36007827379,0.171860549789,0.76009743985,0.0457283426716,0.151054174503,0.755662572113,0.0789826019816
0,LaF,1800,no_label,4,0.695401961228,0.0348241924123,0.335529584437,0.143112429196,0.0474011582364,0.632826756243,0.19991850312,0.74088498427,0.497055245423,0.277897172963,0.225331156962
0,LaF,1800,no_label,5,0.45759957925,0.0231189921313,0.157093291684,0.650335184664,0.0665113778482,0.904640354576,0.368188824796,0.489954634242,0.311637699565,0.295593047731,0.327138164472
0,LaF,1800,no_label,6,0.227369444969,0.0234341633181,0.347184875413,0.476456663156,0.0579457142269,0.423821365442,0.196695068369,0.734971097541,0.287633040801,0.680649843704,0.377364242549
0,LaF,1800,no_label,7,0.436718642685,0.0294256762892,0.18077991577,0.59009294685,0.0305777568416,0.468340490862,0.629809949651,0.571899932098,0.373222658346,0.20427795969,0.715597414861
0,LaF,1900,label,0,0.401228262168,0.941474348249,0.915538166842,0.564843916719,0.36965631801,0.391273342693,0.406914347799,0.0617401661907,0.275664531287,0.407026753082,0.0382566951917
0,LaF,1900,label,1,0.539283162217,0.936349676583,0.851454294404,0.304566724473,0.730888219932,0.493463914032,0.143099169461,0.0729624416378,0.184904791721,0.777260865108,0.0165789294083
0,LaF,1900,label,2,0.333671113425,0.915481222562,0.825598386598,0.296502379884,0.237317677495,0.699113004083,0.669064761426,0.0545530487349,0.262949874131,0.551299008717,0.0159067183536
0,LaF,1900,label,3,0.254610996203,0.957931275067,0.340093494118,0.378545355498,0.36005047642,0.171954150224,0.760075272326,0.0457054831828,0.150953437185,0.755784378643,0.079003319314
0,LaF,1900,no_label,4,0.695326472418,0.0348288666206,0.335311973618,0.143180179355,0.0473196782156,0.632714305854,0.200012410749,0.740672937639,0.496840404395,0.277705468869,0.225307777531
0,LaF,1900,no_label,5,0.457741310124,0.0231312623204,0.156895184904,0.650339835333,0.0663415113915,0.904553956655,0.368202017853,0.489835522516,0.311468957852,0.295564353346,0.326999338536
