"subject","theory","model","explo_overlap","trial","labelled","looking_time","experiment","fit"
801,"Labels as Features","DMN","0",3,"no_label",40,"Category",33.1127048891856
801,"Labels as Features","DMN","0",3,"label",40,"Category",34.7530776532533
801,"Labels as Features","DMN","0",4,"no_label",40,"Category",30.3731605932479
801,"Labels as Features","DMN","0",4,"label",40,"Category",32.2525721509003
801,"Labels as Features","DMN","0",5,"no_label",38,"Category",27.6336162973103
801,"Labels as Features","DMN","0",5,"label",37,"Category",29.7520666485472
801,"Labels as Features","DMN","0",6,"no_label",34,"Category",24.8940720013726
801,"Labels as Features","DMN","0",6,"label",34,"Category",27.2515611461942
801,"Labels as Features","DMN","0",7,"no_label",30,"Category",22.1545277054349
801,"Labels as Features","DMN","0",7,"label",31,"Category",24.7510556438411
803,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
803,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
803,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
803,"Compound Representations","DMN","0",1,"label",37,"Category",39.5327025702861
803,"Compound Representations","DMN","0",2,"no_label",40,"Category",36.5541194807638
803,"Compound Representations","DMN","0",2,"label",34,"Category",37.032197067933
803,"Compound Representations","DMN","0",3,"no_label",37,"Category",33.8145751848261
803,"Compound Representations","DMN","0",3,"label",31,"Category",34.53169156558
803,"Compound Representations","DMN","0",4,"no_label",34,"Category",31.0750308888885
803,"Compound Representations","DMN","0",4,"label",28,"Category",32.0311860632269
803,"Compound Representations","DMN","0",5,"no_label",31,"Category",28.3354865929508
803,"Compound Representations","DMN","0",5,"label",25,"Category",29.5306805608739
803,"Compound Representations","DMN","0",6,"no_label",27,"Category",25.5959422970131
803,"Compound Representations","DMN","0",6,"label",23,"Category",27.0301750585208
803,"Compound Representations","DMN","0",7,"no_label",24,"Category",22.8563980010755
803,"Compound Representations","DMN","0",7,"label",20,"Category",24.5296695561678
805,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
805,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
805,"Labels as Features","DMN","0",1,"label",37,"Category",39.7540886579594
805,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
805,"Labels as Features","DMN","0",2,"label",33,"Category",37.2535831556064
805,"Labels as Features","DMN","0",2,"no_label",40,"Category",35.8522491851233
805,"Labels as Features","DMN","0",3,"label",30,"Category",34.7530776532533
805,"Labels as Features","DMN","0",3,"no_label",40,"Category",33.1127048891856
805,"Labels as Features","DMN","0",4,"label",26,"Category",32.2525721509003
805,"Labels as Features","DMN","0",4,"no_label",35,"Category",30.3731605932479
805,"Labels as Features","DMN","0",5,"label",23,"Category",29.7520666485472
805,"Labels as Features","DMN","0",5,"no_label",30,"Category",27.6336162973103
805,"Labels as Features","DMN","0",6,"label",20,"Category",27.2515611461942
805,"Labels as Features","DMN","0",6,"no_label",25,"Category",24.8940720013726
805,"Labels as Features","DMN","0",7,"label",16,"Category",24.7510556438411
805,"Labels as Features","DMN","0",7,"no_label",20,"Category",22.1545277054349
807,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
807,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
807,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
807,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
807,"Compound Representations","DMN","0",2,"label",40,"Category",37.032197067933
807,"Compound Representations","DMN","0",2,"no_label",40,"Category",36.5541194807638
807,"Compound Representations","DMN","0",3,"label",37,"Category",34.53169156558
807,"Compound Representations","DMN","0",3,"no_label",38,"Category",33.8145751848261
807,"Compound Representations","DMN","0",4,"label",31,"Category",32.0311860632269
807,"Compound Representations","DMN","0",4,"no_label",32,"Category",31.0750308888885
807,"Compound Representations","DMN","0",5,"label",26,"Category",29.5306805608739
807,"Compound Representations","DMN","0",5,"no_label",26,"Category",28.3354865929508
807,"Compound Representations","DMN","0",6,"label",21,"Category",27.0301750585208
807,"Compound Representations","DMN","0",6,"no_label",21,"Category",25.5959422970131
807,"Compound Representations","DMN","0",7,"label",17,"Category",24.5296695561678
807,"Compound Representations","DMN","0",7,"no_label",16,"Category",22.8563980010755
809,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
809,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
809,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
809,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
809,"Labels as Features","DMN","0",2,"no_label",40,"Category",35.8522491851233
809,"Labels as Features","DMN","0",2,"label",37,"Category",37.2535831556064
809,"Labels as Features","DMN","0",3,"no_label",39,"Category",33.1127048891856
809,"Labels as Features","DMN","0",3,"label",32,"Category",34.7530776532533
809,"Labels as Features","DMN","0",4,"no_label",34,"Category",30.3731605932479
809,"Labels as Features","DMN","0",4,"label",28,"Category",32.2525721509003
809,"Labels as Features","DMN","0",5,"no_label",29,"Category",27.6336162973103
809,"Labels as Features","DMN","0",5,"label",24,"Category",29.7520666485472
809,"Labels as Features","DMN","0",6,"no_label",24,"Category",24.8940720013726
809,"Labels as Features","DMN","0",6,"label",20,"Category",27.2515611461942
809,"Labels as Features","DMN","0",7,"no_label",20,"Category",22.1545277054349
809,"Labels as Features","DMN","0",7,"label",16,"Category",24.7510556438411
811,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
811,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
811,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
811,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
811,"Compound Representations","DMN","0",2,"no_label",39,"Category",36.5541194807638
811,"Compound Representations","DMN","0",2,"label",37,"Category",37.032197067933
811,"Compound Representations","DMN","0",3,"no_label",36,"Category",33.8145751848261
811,"Compound Representations","DMN","0",3,"label",33,"Category",34.53169156558
811,"Compound Representations","DMN","0",4,"no_label",32,"Category",31.0750308888885
811,"Compound Representations","DMN","0",4,"label",30,"Category",32.0311860632269
811,"Compound Representations","DMN","0",5,"no_label",29,"Category",28.3354865929508
811,"Compound Representations","DMN","0",5,"label",27,"Category",29.5306805608739
811,"Compound Representations","DMN","0",6,"no_label",26,"Category",25.5959422970131
811,"Compound Representations","DMN","0",6,"label",24,"Category",27.0301750585208
811,"Compound Representations","DMN","0",7,"no_label",23,"Category",22.8563980010755
811,"Compound Representations","DMN","0",7,"label",21,"Category",24.5296695561678
813,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
813,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
813,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
813,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
813,"Labels as Features","DMN","0",2,"label",40,"Category",37.2535831556064
813,"Labels as Features","DMN","0",2,"no_label",40,"Category",35.8522491851233
813,"Labels as Features","DMN","0",3,"label",38,"Category",34.7530776532533
813,"Labels as Features","DMN","0",3,"no_label",37,"Category",33.1127048891856
813,"Labels as Features","DMN","0",4,"label",34,"Category",32.2525721509003
813,"Labels as Features","DMN","0",4,"no_label",33,"Category",30.3731605932479
813,"Labels as Features","DMN","0",5,"label",30,"Category",29.7520666485472
813,"Labels as Features","DMN","0",5,"no_label",29,"Category",27.6336162973103
813,"Labels as Features","DMN","0",6,"label",27,"Category",27.2515611461942
813,"Labels as Features","DMN","0",6,"no_label",26,"Category",24.8940720013726
813,"Labels as Features","DMN","0",7,"label",23,"Category",24.7510556438411
813,"Labels as Features","DMN","0",7,"no_label",22,"Category",22.1545277054349
815,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
815,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
815,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
815,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
815,"Compound Representations","DMN","0",2,"label",40,"Category",37.032197067933
815,"Compound Representations","DMN","0",2,"no_label",38,"Category",36.5541194807638
815,"Compound Representations","DMN","0",3,"label",40,"Category",34.53169156558
815,"Compound Representations","DMN","0",3,"no_label",35,"Category",33.8145751848261
815,"Compound Representations","DMN","0",4,"label",40,"Category",32.0311860632269
815,"Compound Representations","DMN","0",4,"no_label",32,"Category",31.0750308888885
815,"Compound Representations","DMN","0",5,"label",36,"Category",29.5306805608739
815,"Compound Representations","DMN","0",5,"no_label",29,"Category",28.3354865929508
815,"Compound Representations","DMN","0",6,"label",32,"Category",27.0301750585208
815,"Compound Representations","DMN","0",6,"no_label",26,"Category",25.5959422970131
815,"Compound Representations","DMN","0",7,"label",29,"Category",24.5296695561678
815,"Compound Representations","DMN","0",7,"no_label",23,"Category",22.8563980010755
817,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
817,"Labels as Features","DMN","0",0,"label",35,"Category",42.2545941603125
817,"Labels as Features","DMN","0",1,"no_label",36,"Category",38.5917934810609
817,"Labels as Features","DMN","0",1,"label",32,"Category",39.7540886579594
817,"Labels as Features","DMN","0",2,"no_label",33,"Category",35.8522491851233
817,"Labels as Features","DMN","0",2,"label",29,"Category",37.2535831556064
817,"Labels as Features","DMN","0",3,"no_label",30,"Category",33.1127048891856
817,"Labels as Features","DMN","0",3,"label",26,"Category",34.7530776532533
817,"Labels as Features","DMN","0",4,"no_label",27,"Category",30.3731605932479
817,"Labels as Features","DMN","0",4,"label",24,"Category",32.2525721509003
817,"Labels as Features","DMN","0",5,"no_label",24,"Category",27.6336162973103
817,"Labels as Features","DMN","0",5,"label",21,"Category",29.7520666485472
817,"Labels as Features","DMN","0",6,"no_label",21,"Category",24.8940720013726
817,"Labels as Features","DMN","0",6,"label",18,"Category",27.2515611461942
817,"Labels as Features","DMN","0",7,"no_label",18,"Category",22.1545277054349
817,"Labels as Features","DMN","0",7,"label",15,"Category",24.7510556438411
819,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
819,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
819,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
819,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
819,"Compound Representations","DMN","0",2,"no_label",38,"Category",36.5541194807638
819,"Compound Representations","DMN","0",2,"label",38,"Category",37.032197067933
819,"Compound Representations","DMN","0",3,"no_label",33,"Category",33.8145751848261
819,"Compound Representations","DMN","0",3,"label",32,"Category",34.53169156558
819,"Compound Representations","DMN","0",4,"no_label",28,"Category",31.0750308888885
819,"Compound Representations","DMN","0",4,"label",26,"Category",32.0311860632269
819,"Compound Representations","DMN","0",5,"no_label",22,"Category",28.3354865929508
819,"Compound Representations","DMN","0",5,"label",21,"Category",29.5306805608739
819,"Compound Representations","DMN","0",6,"no_label",17,"Category",25.5959422970131
819,"Compound Representations","DMN","0",6,"label",16,"Category",27.0301750585208
819,"Compound Representations","DMN","0",7,"no_label",13,"Category",22.8563980010755
819,"Compound Representations","DMN","0",7,"label",11,"Category",24.5296695561678
821,"Labels as Features","DMN","0",0,"label",39,"Category",42.2545941603125
821,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
821,"Labels as Features","DMN","0",1,"label",34,"Category",39.7540886579594
821,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
821,"Labels as Features","DMN","0",2,"label",35,"Category",37.2535831556064
821,"Labels as Features","DMN","0",2,"no_label",38,"Category",35.8522491851233
821,"Labels as Features","DMN","0",3,"label",32,"Category",34.7530776532533
821,"Labels as Features","DMN","0",3,"no_label",35,"Category",33.1127048891856
821,"Labels as Features","DMN","0",4,"label",29,"Category",32.2525721509003
821,"Labels as Features","DMN","0",4,"no_label",32,"Category",30.3731605932479
821,"Labels as Features","DMN","0",5,"label",26,"Category",29.7520666485472
821,"Labels as Features","DMN","0",5,"no_label",30,"Category",27.6336162973103
821,"Labels as Features","DMN","0",6,"label",23,"Category",27.2515611461942
821,"Labels as Features","DMN","0",6,"no_label",27,"Category",24.8940720013726
821,"Labels as Features","DMN","0",7,"label",21,"Category",24.7510556438411
821,"Labels as Features","DMN","0",7,"no_label",25,"Category",22.1545277054349
823,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
823,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
823,"Compound Representations","DMN","0",1,"label",39,"Category",39.5327025702861
823,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
823,"Compound Representations","DMN","0",2,"label",35,"Category",37.032197067933
823,"Compound Representations","DMN","0",2,"no_label",40,"Category",36.5541194807638
823,"Compound Representations","DMN","0",3,"label",32,"Category",34.53169156558
823,"Compound Representations","DMN","0",3,"no_label",36,"Category",33.8145751848261
823,"Compound Representations","DMN","0",4,"label",28,"Category",32.0311860632269
823,"Compound Representations","DMN","0",4,"no_label",32,"Category",31.0750308888885
823,"Compound Representations","DMN","0",5,"label",25,"Category",29.5306805608739
823,"Compound Representations","DMN","0",5,"no_label",27,"Category",28.3354865929508
823,"Compound Representations","DMN","0",6,"label",21,"Category",27.0301750585208
823,"Compound Representations","DMN","0",6,"no_label",23,"Category",25.5959422970131
823,"Compound Representations","DMN","0",7,"label",18,"Category",24.5296695561678
823,"Compound Representations","DMN","0",7,"no_label",19,"Category",22.8563980010755
825,"Labels as Features","DMN","0",0,"no_label",39,"Category",41.3313377769986
825,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
825,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
825,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
825,"Labels as Features","DMN","0",2,"no_label",40,"Category",35.8522491851233
825,"Labels as Features","DMN","0",2,"label",40,"Category",37.2535831556064
825,"Labels as Features","DMN","0",3,"no_label",40,"Category",33.1127048891856
825,"Labels as Features","DMN","0",3,"label",37,"Category",34.7530776532533
825,"Labels as Features","DMN","0",4,"no_label",40,"Category",30.3731605932479
825,"Labels as Features","DMN","0",4,"label",35,"Category",32.2525721509003
825,"Labels as Features","DMN","0",5,"no_label",40,"Category",27.6336162973103
825,"Labels as Features","DMN","0",5,"label",33,"Category",29.7520666485472
825,"Labels as Features","DMN","0",6,"no_label",38,"Category",24.8940720013726
825,"Labels as Features","DMN","0",6,"label",31,"Category",27.2515611461942
825,"Labels as Features","DMN","0",7,"no_label",29,"Category",22.1545277054349
825,"Labels as Features","DMN","0",7,"label",29,"Category",24.7510556438411
827,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
827,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
827,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
827,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
827,"Compound Representations","DMN","0",2,"no_label",40,"Category",36.5541194807638
827,"Compound Representations","DMN","0",2,"label",40,"Category",37.032197067933
827,"Compound Representations","DMN","0",3,"no_label",40,"Category",33.8145751848261
827,"Compound Representations","DMN","0",3,"label",36,"Category",34.53169156558
827,"Compound Representations","DMN","0",4,"no_label",37,"Category",31.0750308888885
827,"Compound Representations","DMN","0",4,"label",33,"Category",32.0311860632269
827,"Compound Representations","DMN","0",5,"no_label",33,"Category",28.3354865929508
827,"Compound Representations","DMN","0",5,"label",30,"Category",29.5306805608739
827,"Compound Representations","DMN","0",6,"no_label",30,"Category",25.5959422970131
827,"Compound Representations","DMN","0",6,"label",26,"Category",27.0301750585208
827,"Compound Representations","DMN","0",7,"no_label",27,"Category",22.8563980010755
827,"Compound Representations","DMN","0",7,"label",23,"Category",24.5296695561678
829,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
829,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
829,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
829,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
829,"Labels as Features","DMN","0",2,"label",39,"Category",37.2535831556064
829,"Labels as Features","DMN","0",2,"no_label",40,"Category",35.8522491851233
829,"Labels as Features","DMN","0",3,"label",35,"Category",34.7530776532533
829,"Labels as Features","DMN","0",3,"no_label",40,"Category",33.1127048891856
829,"Labels as Features","DMN","0",4,"label",32,"Category",32.2525721509003
829,"Labels as Features","DMN","0",4,"no_label",39,"Category",30.3731605932479
829,"Labels as Features","DMN","0",5,"label",28,"Category",29.7520666485472
829,"Labels as Features","DMN","0",5,"no_label",35,"Category",27.6336162973103
829,"Labels as Features","DMN","0",6,"label",25,"Category",27.2515611461942
829,"Labels as Features","DMN","0",6,"no_label",31,"Category",24.8940720013726
829,"Labels as Features","DMN","0",7,"label",22,"Category",24.7510556438411
829,"Labels as Features","DMN","0",7,"no_label",27,"Category",22.1545277054349
831,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
831,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
831,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
831,"Compound Representations","DMN","0",1,"no_label",38,"Category",39.2936637767015
831,"Compound Representations","DMN","0",2,"label",38,"Category",37.032197067933
831,"Compound Representations","DMN","0",2,"no_label",34,"Category",36.5541194807638
831,"Compound Representations","DMN","0",3,"label",33,"Category",34.53169156558
831,"Compound Representations","DMN","0",3,"no_label",30,"Category",33.8145751848261
831,"Compound Representations","DMN","0",4,"label",29,"Category",32.0311860632269
831,"Compound Representations","DMN","0",4,"no_label",26,"Category",31.0750308888885
831,"Compound Representations","DMN","0",5,"label",26,"Category",29.5306805608739
831,"Compound Representations","DMN","0",5,"no_label",23,"Category",28.3354865929508
831,"Compound Representations","DMN","0",6,"label",22,"Category",27.0301750585208
831,"Compound Representations","DMN","0",6,"no_label",19,"Category",25.5959422970131
831,"Compound Representations","DMN","0",7,"label",18,"Category",24.5296695561678
831,"Compound Representations","DMN","0",7,"no_label",16,"Category",22.8563980010755
833,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
833,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
833,"Labels as Features","DMN","0",1,"no_label",38,"Category",38.5917934810609
833,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
833,"Labels as Features","DMN","0",2,"no_label",34,"Category",35.8522491851233
833,"Labels as Features","DMN","0",2,"label",40,"Category",37.2535831556064
833,"Labels as Features","DMN","0",3,"no_label",32,"Category",33.1127048891856
833,"Labels as Features","DMN","0",3,"label",38,"Category",34.7530776532533
833,"Labels as Features","DMN","0",4,"no_label",29,"Category",30.3731605932479
833,"Labels as Features","DMN","0",4,"label",34,"Category",32.2525721509003
833,"Labels as Features","DMN","0",5,"no_label",26,"Category",27.6336162973103
833,"Labels as Features","DMN","0",5,"label",31,"Category",29.7520666485472
833,"Labels as Features","DMN","0",6,"no_label",23,"Category",24.8940720013726
833,"Labels as Features","DMN","0",6,"label",27,"Category",27.2515611461942
833,"Labels as Features","DMN","0",7,"no_label",20,"Category",22.1545277054349
833,"Labels as Features","DMN","0",7,"label",24,"Category",24.7510556438411
835,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
835,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
835,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
835,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
835,"Compound Representations","DMN","0",2,"no_label",38,"Category",36.5541194807638
835,"Compound Representations","DMN","0",2,"label",37,"Category",37.032197067933
835,"Compound Representations","DMN","0",3,"no_label",34,"Category",33.8145751848261
835,"Compound Representations","DMN","0",3,"label",33,"Category",34.53169156558
835,"Compound Representations","DMN","0",4,"no_label",29,"Category",31.0750308888885
835,"Compound Representations","DMN","0",4,"label",28,"Category",32.0311860632269
835,"Compound Representations","DMN","0",5,"no_label",25,"Category",28.3354865929508
835,"Compound Representations","DMN","0",5,"label",24,"Category",29.5306805608739
835,"Compound Representations","DMN","0",6,"no_label",21,"Category",25.5959422970131
835,"Compound Representations","DMN","0",6,"label",20,"Category",27.0301750585208
835,"Compound Representations","DMN","0",7,"no_label",17,"Category",22.8563980010755
835,"Compound Representations","DMN","0",7,"label",17,"Category",24.5296695561678
837,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
837,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
837,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
837,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
837,"Labels as Features","DMN","0",2,"label",40,"Category",37.2535831556064
837,"Labels as Features","DMN","0",2,"no_label",40,"Category",35.8522491851233
837,"Labels as Features","DMN","0",3,"label",40,"Category",34.7530776532533
837,"Labels as Features","DMN","0",3,"no_label",37,"Category",33.1127048891856
837,"Labels as Features","DMN","0",4,"label",40,"Category",32.2525721509003
837,"Labels as Features","DMN","0",4,"no_label",33,"Category",30.3731605932479
837,"Labels as Features","DMN","0",5,"label",39,"Category",29.7520666485472
837,"Labels as Features","DMN","0",5,"no_label",30,"Category",27.6336162973103
837,"Labels as Features","DMN","0",6,"label",35,"Category",27.2515611461942
837,"Labels as Features","DMN","0",6,"no_label",26,"Category",24.8940720013726
837,"Labels as Features","DMN","0",7,"label",30,"Category",24.7510556438411
837,"Labels as Features","DMN","0",7,"no_label",23,"Category",22.1545277054349
839,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
839,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
839,"Compound Representations","DMN","0",1,"label",34,"Category",39.5327025702861
839,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
839,"Compound Representations","DMN","0",2,"label",32,"Category",37.032197067933
839,"Compound Representations","DMN","0",2,"no_label",40,"Category",36.5541194807638
839,"Compound Representations","DMN","0",3,"label",29,"Category",34.53169156558
839,"Compound Representations","DMN","0",3,"no_label",40,"Category",33.8145751848261
839,"Compound Representations","DMN","0",4,"label",26,"Category",32.0311860632269
839,"Compound Representations","DMN","0",4,"no_label",40,"Category",31.0750308888885
839,"Compound Representations","DMN","0",5,"label",23,"Category",29.5306805608739
839,"Compound Representations","DMN","0",5,"no_label",37,"Category",28.3354865929508
839,"Compound Representations","DMN","0",6,"label",21,"Category",27.0301750585208
839,"Compound Representations","DMN","0",6,"no_label",32,"Category",25.5959422970131
839,"Compound Representations","DMN","0",7,"label",18,"Category",24.5296695561678
839,"Compound Representations","DMN","0",7,"no_label",27,"Category",22.8563980010755
841,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
841,"Labels as Features","DMN","0",0,"label",37,"Category",42.2545941603125
841,"Labels as Features","DMN","0",1,"no_label",38,"Category",38.5917934810609
841,"Labels as Features","DMN","0",1,"label",33,"Category",39.7540886579594
841,"Labels as Features","DMN","0",2,"no_label",33,"Category",35.8522491851233
841,"Labels as Features","DMN","0",2,"label",29,"Category",37.2535831556064
841,"Labels as Features","DMN","0",3,"no_label",29,"Category",33.1127048891856
841,"Labels as Features","DMN","0",3,"label",26,"Category",34.7530776532533
841,"Labels as Features","DMN","0",4,"no_label",26,"Category",30.3731605932479
841,"Labels as Features","DMN","0",4,"label",23,"Category",32.2525721509003
841,"Labels as Features","DMN","0",5,"no_label",22,"Category",27.6336162973103
841,"Labels as Features","DMN","0",5,"label",20,"Category",29.7520666485472
841,"Labels as Features","DMN","0",6,"no_label",19,"Category",24.8940720013726
841,"Labels as Features","DMN","0",6,"label",17,"Category",27.2515611461942
841,"Labels as Features","DMN","0",7,"no_label",16,"Category",22.1545277054349
841,"Labels as Features","DMN","0",7,"label",14,"Category",24.7510556438411
843,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
843,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
843,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
843,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
843,"Compound Representations","DMN","0",2,"no_label",36,"Category",36.5541194807638
843,"Compound Representations","DMN","0",2,"label",40,"Category",37.032197067933
843,"Compound Representations","DMN","0",3,"no_label",33,"Category",33.8145751848261
843,"Compound Representations","DMN","0",3,"label",40,"Category",34.53169156558
843,"Compound Representations","DMN","0",4,"no_label",30,"Category",31.0750308888885
843,"Compound Representations","DMN","0",4,"label",40,"Category",32.0311860632269
843,"Compound Representations","DMN","0",5,"no_label",27,"Category",28.3354865929508
843,"Compound Representations","DMN","0",5,"label",35,"Category",29.5306805608739
843,"Compound Representations","DMN","0",6,"no_label",23,"Category",25.5959422970131
843,"Compound Representations","DMN","0",6,"label",30,"Category",27.0301750585208
843,"Compound Representations","DMN","0",7,"no_label",20,"Category",22.8563980010755
843,"Compound Representations","DMN","0",7,"label",26,"Category",24.5296695561678
845,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
845,"Labels as Features","DMN","0",0,"no_label",40,"Category",41.3313377769986
845,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
845,"Labels as Features","DMN","0",1,"no_label",40,"Category",38.5917934810609
845,"Labels as Features","DMN","0",2,"label",40,"Category",37.2535831556064
845,"Labels as Features","DMN","0",2,"no_label",37,"Category",35.8522491851233
845,"Labels as Features","DMN","0",3,"label",40,"Category",34.7530776532533
845,"Labels as Features","DMN","0",3,"no_label",34,"Category",33.1127048891856
845,"Labels as Features","DMN","0",4,"label",40,"Category",32.2525721509003
845,"Labels as Features","DMN","0",4,"no_label",30,"Category",30.3731605932479
845,"Labels as Features","DMN","0",5,"label",39,"Category",29.7520666485472
845,"Labels as Features","DMN","0",5,"no_label",27,"Category",27.6336162973103
845,"Labels as Features","DMN","0",6,"label",34,"Category",27.2515611461942
845,"Labels as Features","DMN","0",6,"no_label",24,"Category",24.8940720013726
845,"Labels as Features","DMN","0",7,"label",30,"Category",24.7510556438411
845,"Labels as Features","DMN","0",7,"no_label",21,"Category",22.1545277054349
847,"Compound Representations","DMN","0",0,"label",40,"Category",42.0332080726391
847,"Compound Representations","DMN","0",0,"no_label",40,"Category",42.0332080726391
847,"Compound Representations","DMN","0",1,"label",40,"Category",39.5327025702861
847,"Compound Representations","DMN","0",1,"no_label",40,"Category",39.2936637767015
847,"Compound Representations","DMN","0",2,"label",39,"Category",37.032197067933
847,"Compound Representations","DMN","0",2,"no_label",36,"Category",36.5541194807638
847,"Compound Representations","DMN","0",3,"label",34,"Category",34.53169156558
847,"Compound Representations","DMN","0",3,"no_label",31,"Category",33.8145751848261
847,"Compound Representations","DMN","0",4,"label",29,"Category",32.0311860632269
847,"Compound Representations","DMN","0",4,"no_label",26,"Category",31.0750308888885
847,"Compound Representations","DMN","0",5,"label",24,"Category",29.5306805608739
847,"Compound Representations","DMN","0",5,"no_label",22,"Category",28.3354865929508
847,"Compound Representations","DMN","0",6,"label",19,"Category",27.0301750585208
847,"Compound Representations","DMN","0",6,"no_label",17,"Category",25.5959422970131
847,"Compound Representations","DMN","0",7,"label",15,"Category",24.5296695561678
847,"Compound Representations","DMN","0",7,"no_label",13,"Category",22.8563980010755
849,"Labels as Features","DMN","0",0,"no_label",36,"Category",41.3313377769986
849,"Labels as Features","DMN","0",0,"label",40,"Category",42.2545941603125
849,"Labels as Features","DMN","0",1,"no_label",36,"Category",38.5917934810609
849,"Labels as Features","DMN","0",1,"label",40,"Category",39.7540886579594
849,"Labels as Features","DMN","0",2,"no_label",32,"Category",35.8522491851233
849,"Labels as Features","DMN","0",2,"label",40,"Category",37.2535831556064
849,"Labels as Features","DMN","0",3,"no_label",29,"Category",33.1127048891856
849,"Labels as Features","DMN","0",3,"label",38,"Category",34.7530776532533
849,"Labels as Features","DMN","0",4,"no_label",27,"Category",30.3731605932479
849,"Labels as Features","DMN","0",4,"label",34,"Category",32.2525721509003
